,,lat.,lon.
2015/7/18,7:19:30,33.91544997,130.8977166
2015/7/18,7:19:58,33.91659996,130.89645
2015/7/18,7:20:31,33.91776664,130.8952
2015/7/18,7:20:59,33.91893332,130.89395
2015/7/18,7:21:31,33.91893332,130.89395
2015/7/18,7:22:00,33.92126667,130.89145
2015/7/18,7:22:28,33.92248331,130.8903
2015/7/18,7:23:00,33.92368334,130.8891333
2015/7/18,7:23:28,33.9248833,130.888
2015/7/18,7:24:01,33.92606665,130.88685
2015/7/18,7:24:29,33.92725001,130.8857167
2015/7/18,7:25:01,33.92843337,130.88455
2015/7/18,7:25:29,33.92965,130.8834167
2015/7/18,7:25:58,33.93083336,130.8822834
2015/7/18,7:26:30,33.93204999,130.88115
2015/7/18,7:26:58,33.9332833,130.8800667
2015/7/18,7:27:31,33.93454998,130.8789833
2015/7/18,7:27:59,33.93581665,130.8779167
2015/7/18,7:28:32,33.93706664,130.87685
2015/7/18,7:29:00,33.93706664,130.87685
2015/7/18,7:29:28,33.93961667,130.8747167
2015/7/18,7:30:01,33.94088334,130.87365
2015/7/18,7:30:29,33.94215002,130.8725833
2015/7/18,7:30:58,33.94343337,130.8715333
2015/7/18,7:31:30,33.94471664,130.8704666
2015/7/18,7:31:59,33.94606663,130.8696166
2015/7/18,7:32:31,33.94753329,130.8689833
2015/7/18,7:33:00,33.94908336,130.8687
2015/7/18,7:33:28,33.95065002,130.8685167
2015/7/18,7:34:00,33.95218332,130.8686
2015/7/18,7:34:29,33.95370003,130.86895
2015/7/18,7:35:01,33.95509997,130.8696667
2015/7/18,7:35:29,33.95648332,130.8705666
2015/7/18,7:36:01,33.95783331,130.8714834
2015/7/18,7:36:29,33.95919998,130.8723833
2015/7/18,7:36:58,33.96054997,130.8733333
2015/7/18,7:37:30,33.96193332,130.8742833
2015/7/18,7:37:58,33.96329999,130.87525
2015/7/18,7:38:30,33.96468334,130.8762333
2015/7/18,7:38:58,33.96605001,130.8772167
2015/7/18,7:39:31,33.96741668,130.8782
2015/7/18,7:39:59,33.96881671,130.879
2015/7/18,7:40:31,33.97031665,130.8795167
2015/7/18,7:40:59,33.97183335,130.8800834
2015/7/18,7:41:31,33.97336666,130.8806167
2015/7/18,7:42:00,33.97491664,130.88115
2015/7/18,7:42:28,33.9764667,130.8817
2015/7/18,7:43:01,33.978,130.88225
2015/7/18,7:43:29,33.97958335,130.88245
2015/7/18,7:44:01,33.97958335,130.88245
2015/7/18,7:44:29,33.9827833,130.8824834
2015/7/18,7:44:58,33.98440001,130.88255
2015/7/18,7:45:30,33.9860333,130.8825834
2015/7/18,7:46:02,33.98765001,130.8826333
2015/7/18,7:46:30,33.98765001,130.8826333
2015/7/18,7:46:59,33.99028335,130.88115
2015/7/18,7:47:31,33.99139998,130.8798
2015/7/18,7:47:59,33.9925333,130.8783834
2015/7/18,7:48:31,33.99369998,130.8769666
2015/7/18,7:49:00,33.99484998,130.8755167
2015/7/18,7:49:28,33.99603333,130.87405
2015/7/18,7:50:01,33.99721669,130.8726167
2015/7/18,7:50:29,33.99841664,130.8711667
2015/7/18,7:51:01,33.9996,130.8697166
2015/7/18,7:51:29,34.00078336,130.86825
2015/7/18,7:51:58,34.00198331,130.8667833
2015/7/18,7:52:30,34.00316667,130.8653333
2015/7/18,7:52:58,34.00435003,130.8638833
2015/7/18,7:53:31,34.0055333,130.8624667
2015/7/18,7:53:59,34.00671666,130.8610166
2015/7/18,7:54:28,34.00790001,130.8595833
2015/7/18,7:54:59,34.00908337,130.85815
2015/7/18,7:55:32,34.01028332,130.8567166
2015/7/18,7:56:00,34.01028332,130.8567166
2015/7/18,7:56:28,34.01269999,130.8538167
2015/7/18,7:57:01,34.01390003,130.8523834
2015/7/18,7:57:29,34.0150833,130.8509334
2015/7/18,7:58:01,34.01624998,130.8494833
2015/7/18,7:58:30,34.01741666,130.8480166
2015/7/18,7:58:58,34.01858333,130.84655
2015/7/18,7:59:31,34.01975001,130.8450833
2015/7/18,7:59:59,34.02094997,130.84365
2015/7/18,8:00:31,34.02216668,130.8422334
2015/7/18,8:01:00,34.02338332,130.8408167
2015/7/18,8:01:28,34.02460003,130.8394
2015/7/18,8:02:00,34.02581667,130.8379833
2015/7/18,8:02:29,34.02704998,130.8365833
2015/7/18,8:03:01,34.02704998,130.8365833
2015/7/18,8:03:29,34.02954997,130.8337667
2015/7/18,8:03:58,34.03078336,130.8323833
2015/7/18,8:04:30,34.03201668,130.831
2015/7/18,8:04:59,34.03201668,130.831
2015/7/18,8:05:31,34.03488337,130.8277833
2015/7/18,8:06:00,34.03570002,130.8268667
2015/7/18,8:06:28,34.03691665,130.8255167
2015/7/18,8:07:01,34.03811669,130.82415
2015/7/18,8:07:29,34.03929996,130.8228167
2015/7/18,8:08:02,34.04051668,130.8214667
2015/7/18,8:08:30,34.04171663,130.8201166
2015/7/18,8:08:58,34.04291667,130.81875
2015/7/18,8:09:31,34.04411671,130.8173833
2015/7/18,8:09:59,34.04529998,130.8160166
2015/7/18,8:10:32,34.0465167,130.8146334
2015/7/18,8:11:00,34.04771665,130.8132667
2015/7/18,8:11:29,34.04891669,130.8118833
2015/7/18,8:12:01,34.05013332,130.8105167
2015/7/18,8:12:29,34.05136663,130.8091333
2015/7/18,8:12:58,34.05260003,130.80775
2015/7/18,8:13:31,34.05383334,130.8063667
2015/7/18,8:13:59,34.0550167,130.8049333
2015/7/18,8:14:32,34.0562667,130.8035334
2015/7/18,8:15:00,34.05750001,130.8021167
2015/7/18,8:15:28,34.05875,130.8007333
2015/7/18,8:16:01,34.05998331,130.7993334
2015/7/18,8:16:29,34.06120003,130.7979167
2015/7/18,8:16:58,34.06120003,130.7979167
2015/7/18,8:17:30,34.06411668,130.7946
2015/7/18,8:17:59,34.06493333,130.7936667
2015/7/18,8:18:31,34.06614996,130.7922333
2015/7/18,8:19:00,34.06735,130.7908167
2015/7/18,8:19:28,34.06856664,130.7893833
2015/7/18,8:20:01,34.06978335,130.7879667
2015/7/18,8:20:29,34.07103335,130.78655
2015/7/18,8:20:58,34.07226666,130.7851333
2015/7/18,8:21:30,34.07348329,130.7837166
2015/7/18,8:21:59,34.07468333,130.7823334
2015/7/18,8:22:31,34.07586669,130.7809333
2015/7/18,8:23:00,34.07706664,130.7795333
2015/7/18,8:23:28,34.07825,130.7781
2015/7/18,8:24:01,34.07946663,130.7766667
2015/7/18,8:24:29,34.08066667,130.7752167
2015/7/18,8:25:02,34.0818667,130.7738
2015/7/18,8:25:30,34.0818667,130.7738
2015/7/18,8:25:58,34.08421665,130.7709833
2015/7/18,8:26:31,34.08544997,130.7695833
2015/7/18,8:26:59,34.08666668,130.7681333
2015/7/18,8:27:28,34.08666668,130.7681333
2015/7/18,8:28:00,34.08946666,130.7648
2015/7/18,8:28:29,34.08946666,130.7648
2015/7/18,8:29:01,34.09186665,130.7619667
2015/7/18,8:29:29,34.09269998,130.76105
2015/7/18,8:29:58,34.09390002,130.7596333
2015/7/18,8:30:30,34.09513333,130.75825
2015/7/18,8:30:58,34.09631669,130.7568667
2015/7/18,8:31:31,34.09755,130.7555
2015/7/18,8:31:59,34.09876663,130.7540833
2015/7/18,8:32:32,34.10000003,130.7526833
2015/7/18,8:33:00,34.1012833,130.7514
2015/7/18,8:33:28,34.10288332,130.7507834
2015/7/18,8:34:01,34.10458334,130.7508167
2015/7/18,8:34:29,34.10628336,130.7508167
2015/7/18,8:34:58,34.10799997,130.7508333
2015/7/18,8:35:30,34.10971667,130.7508667
2015/7/18,8:35:58,34.11143336,130.7509167
2015/7/18,8:36:31,34.1131167,130.75095
2015/7/18,8:36:59,34.11481664,130.75095
2015/7/18,8:37:31,34.11648329,130.7509667
2015/7/18,8:38:00,34.11819999,130.751
2015/7/18,8:38:28,34.11993337,130.7511166
2015/7/18,8:39:01,34.12168334,130.75125
2015/7/18,8:39:29,34.12336668,130.7513834
2015/7/18,8:40:02,34.12508329,130.7514834
2015/7/18,8:40:30,34.12508329,130.7514834
2015/7/18,8:40:58,34.12851669,130.7517667
2015/7/18,8:41:31,34.13021671,130.7519
2015/7/18,8:41:59,34.13191664,130.75205
2015/7/18,8:42:28,34.13363334,130.7521666
2015/7/18,8:43:00,34.13528332,130.75235
2015/7/18,8:43:29,34.13694997,130.7524833
2015/7/18,8:44:01,34.13863331,130.7526667
2015/7/18,8:44:29,34.14029997,130.7528167
2015/7/18,8:44:58,34.14195003,130.7528667
2015/7/18,8:45:30,34.14363337,130.7530333
2015/7/18,8:45:59,34.1453333,130.7531333
2015/7/18,8:46:31,34.14703332,130.75325
2015/7/18,8:46:59,34.14873334,130.7534333
2015/7/18,8:47:28,34.15045003,130.7536
2015/7/18,8:48:00,34.15214997,130.7536834
2015/7/18,8:48:29,34.15384999,130.7538667
2015/7/18,8:49:01,34.15549996,130.7540334
2015/7/18,8:49:29,34.15711666,130.75415
2015/7/18,8:50:01,34.15874996,130.7543334
2015/7/18,8:50:30,34.16044998,130.7545167
2015/7/18,8:50:58,34.16213332,130.75465
2015/7/18,8:51:30,34.1637833,130.7548333
2015/7/18,8:51:58,34.16548331,130.75495
2015/7/18,8:52:31,34.16721669,130.7551167
2015/7/18,8:52:59,34.1689333,130.75525
2015/7/18,8:53:28,34.17065,130.7553834
2015/7/18,8:54:00,34.17229998,130.7555333
2015/7/18,8:54:28,34.17398332,130.7556667
2015/7/18,8:55:01,34.17568333,130.7558333
2015/7/18,8:55:29,34.17738335,130.7559667
2015/7/18,8:55:58,34.17908337,130.7561667
2015/7/18,8:56:30,34.18075003,130.7562833
2015/7/18,8:56:59,34.18075003,130.7562833
2015/7/18,8:57:31,34.18463336,130.7566167
2015/7/18,8:58:00,34.18576668,130.7566833
2015/7/18,8:58:28,34.18743334,130.7568167
2015/7/18,8:59:01,34.18911668,130.7569333
2015/7/18,8:59:29,34.19078333,130.7570333
2015/7/18,8:59:58,34.19246667,130.75715
2015/7/18,9:00:30,34.19416669,130.75725
2015/7/18,9:00:59,34.19585003,130.7574167
2015/7/18,9:01:31,34.19753336,130.7575166
2015/7/18,9:02:00,34.1992333,130.7575667
2015/7/18,9:02:28,34.20093331,130.7576834
2015/7/18,9:03:00,34.20263333,130.7577834
2015/7/18,9:03:29,34.20433335,130.7578333
2015/7/18,9:04:01,34.20601669,130.7579333
2015/7/18,9:04:30,34.20771671,130.7580833
2015/7/18,9:04:58,34.20936668,130.7581833
2015/7/18,9:05:30,34.21099998,130.7582333
2015/7/18,9:05:58,34.21263336,130.7582667
2015/7/18,9:06:31,34.21428334,130.7583833
2015/7/18,9:06:59,34.21590004,130.7585
2015/7/18,9:07:28,34.21751666,130.7585833
2015/7/18,9:08:00,34.21913336,130.75865
2015/7/18,9:08:28,34.22078334,130.75875
2015/7/18,9:09:01,34.22246668,130.7588833
2015/7/18,9:09:29,34.22409997,130.7590167
2015/7/18,9:10:01,34.22571667,130.7591333
2015/7/18,9:10:30,34.22734997,130.7592167
2015/7/18,9:10:58,34.22900003,130.7593333
2015/7/18,9:11:30,34.23063333,130.7594
2015/7/18,9:11:58,34.23223335,130.7595667
2015/7/18,9:12:30,34.23386665,130.75975
2015/7/18,9:12:58,34.23544999,130.7598834
2015/7/18,9:13:31,34.23708337,130.7599333
2015/7/18,9:13:59,34.23873335,130.7600667
2015/7/18,9:14:31,34.24038333,130.7602667
2015/7/18,9:15:00,34.24038333,130.7602667
2015/7/18,9:15:28,34.2443167,130.76045
2015/7/18,9:16:01,34.2454667,130.7605334
2015/7/18,9:16:29,34.24713336,130.7606833
2015/7/18,9:17:01,34.2488167,130.76075
2015/7/18,9:17:30,34.25053331,130.7607334
2015/7/18,9:17:58,34.25218337,130.7607334
2015/7/18,9:18:30,34.25386663,130.7608334
2015/7/18,9:18:59,34.25556664,130.761
2015/7/18,9:19:31,34.2572333,130.7610833
2015/7/18,9:19:59,34.25889996,130.76105
2015/7/18,9:20:28,34.26059998,130.76105
2015/7/18,9:21:00,34.26235003,130.7611667
2015/7/18,9:21:29,34.26406665,130.7612667
2015/7/18,9:22:01,34.26580003,130.76125
2015/7/18,9:22:29,34.26748336,130.7613
2015/7/18,9:22:58,34.2690833,130.7614
2015/7/18,9:23:30,34.27068332,130.7614667
2015/7/18,9:23:58,34.27236666,130.7614167
2015/7/18,9:24:31,34.27410004,130.7614167
2015/7/18,9:24:59,34.27581665,130.7615
2015/7/18,9:25:31,34.27745003,130.7615667
2015/7/18,9:25:59,34.27903337,130.7615167
2015/7/18,9:26:31,34.28068335,130.7615667
2015/7/18,9:26:59,34.28225001,130.7617167
2015/7/18,9:27:32,34.28389999,130.7617
2015/7/18,9:28:00,34.28560001,130.7616834
2015/7/18,9:28:29,34.2873333,130.7617
2015/7/18,9:29:01,34.28903332,130.7617
2015/7/18,9:29:29,34.29075002,130.7617167
2015/7/18,9:29:58,34.29075002,130.7617167
2015/7/18,9:30:30,34.29481667,130.7619333
2015/7/18,9:30:59,34.29596666,130.76195
2015/7/18,9:31:31,34.29765,130.7619667
2015/7/18,9:31:59,34.29933334,130.76195
2015/7/18,9:32:31,34.30095004,130.7620166
2015/7/18,9:33:00,34.30260002,130.7620667
2015/7/18,9:33:28,34.30424999,130.7620667
2015/7/18,9:34:00,34.30595001,130.7621
2015/7/18,9:34:29,34.30756663,130.7622
2015/7/18,9:35:01,34.30923337,130.7622
2015/7/18,9:35:30,34.31096666,130.7622
2015/7/18,9:35:58,34.31273332,130.7622333
2015/7/18,9:36:31,34.31445002,130.76245
2015/7/18,9:36:59,34.31615003,130.7626833
2015/7/18,9:37:31,34.31783337,130.7627667
2015/7/18,9:37:59,34.31951663,130.7626667
2015/7/18,9:38:28,34.31951663,130.7626667
2015/7/18,9:39:00,34.32355,130.7626833
2015/7/18,9:39:29,34.32469999,130.7626334
2015/7/18,9:40:01,34.32644997,130.7626
2015/7/18,9:40:30,34.32816667,130.7626167
2015/7/18,9:40:58,34.32988336,130.7626667
2015/7/18,9:41:31,34.33159998,130.76265
2015/7/18,9:41:59,34.33329999,130.76255
2015/7/18,9:42:31,34.33498333,130.76255
2015/7/18,9:43:00,34.33663331,130.7625167
2015/7/18,9:43:28,34.33829997,130.76255
2015/7/18,9:44:01,34.33996662,130.7626
2015/7/18,9:44:29,34.34164996,130.7626667
2015/7/18,9:45:02,34.34336666,130.7627334
2015/7/18,9:45:30,34.34508336,130.7627833
2015/7/18,9:45:58,34.34675002,130.7628334
2015/7/18,9:46:30,34.34841667,130.7628167
2015/7/18,9:46:59,34.35006665,130.7628167
2015/7/18,9:47:31,34.35173331,130.7627833
2015/7/18,9:48:00,34.35339997,130.7631334
2015/7/18,9:48:28,34.35464996,130.76445
2015/7/18,9:49:01,34.35464996,130.76445
2015/7/18,9:49:29,34.35721667,130.7680667
2015/7/18,9:49:58,34.35793332,130.7690833
2015/7/18,9:50:30,34.35903336,130.7706834
2015/7/18,9:50:59,34.36016668,130.7723
2015/7/18,9:51:31,34.36131667,130.7738666
2015/7/18,9:52:00,34.36248335,130.7754167
2015/7/18,9:52:28,34.36365003,130.7769667
2015/7/18,9:53:01,34.36478334,130.7785333
2015/7/18,9:53:29,34.36593334,130.7800334
2015/7/18,9:54:02,34.36704998,130.7816
2015/7/18,9:54:30,34.36819998,130.7831167
2015/7/18,9:54:59,34.36934997,130.7846666
2015/7/18,9:55:31,34.37038329,130.7862667
2015/7/18,9:55:59,34.37156665,130.78775
2015/7/18,9:56:28,34.37273333,130.7892333
2015/7/18,9:57:00,34.37384997,130.7907667
2015/7/18,9:57:29,34.37499996,130.79225
2015/7/18,9:58:01,34.37613336,130.79375
2015/7/18,9:58:30,34.37719996,130.7952833
2015/7/18,9:58:58,34.37831668,130.7967833
2015/7/18,9:59:31,34.37941664,130.7983333
2015/7/18,9:59:59,34.38053336,130.7999167
2015/7/18,10:00:28,34.38166668,130.8014667
2015/7/18,10:01:00,34.38279999,130.8030166
2015/7/18,10:01:29,34.38394999,130.8045834
2015/7/18,10:02:01,34.38509999,130.80615
2015/7/18,10:02:30,34.38623331,130.8077
2015/7/18,10:02:58,34.38736671,130.8093
2015/7/18,10:03:31,34.38850002,130.8109167
2015/7/18,10:03:59,34.38963334,130.81255
2015/7/18,10:04:28,34.39070002,130.8141333
2015/7/18,10:05:00,34.39181666,130.8156667
2015/7/18,10:05:29,34.39296666,130.8172167
2015/7/18,10:06:01,34.39409997,130.81875
2015/7/18,10:06:30,34.39514997,130.8203166
2015/7/18,10:06:58,34.39625002,130.8218167
2015/7/18,10:07:31,34.3973167,130.8233833
2015/7/18,10:07:59,34.3983667,130.8249833
2015/7/18,10:08:28,34.39944997,130.82655
2015/7/18,10:09:00,34.40055002,130.828
2015/7/18,10:09:29,34.40168333,130.8295167
2015/7/18,10:10:01,34.40273333,130.8310667
2015/7/18,10:10:29,34.40383337,130.8325333
2015/7/18,10:11:02,34.40496669,130.8340167
2015/7/18,10:11:30,34.40601669,130.8355833
2015/7/18,10:11:58,34.40701665,130.8371333
2015/7/18,10:12:31,34.40811669,130.8386167
2015/7/18,10:12:59,34.40919997,130.84015
2015/7/18,10:13:31,34.41020002,130.8417333
2015/7/18,10:13:59,34.41119998,130.8433
2015/7/18,10:14:28,34.41224998,130.8447833
2015/7/18,10:15:00,34.41335002,130.8463
2015/7/18,10:15:29,34.41440002,130.8478166
2015/7/18,10:16:01,34.41543334,130.8493666
2015/7/18,10:16:30,34.41646666,130.8509334
2015/7/18,10:16:58,34.41751666,130.8524834
2015/7/18,10:17:31,34.4186333,130.854
2015/7/18,10:17:59,34.41973334,130.85555
2015/7/18,10:18:32,34.42076666,130.85715
2015/7/18,10:19:00,34.42181666,130.8587
2015/7/18,10:19:28,34.42286666,130.8602833
2015/7/18,10:20:01,34.42389999,130.8619
2015/7/18,10:20:29,34.42493331,130.86345
2015/7/18,10:21:01,34.42598331,130.8650333
2015/7/18,10:21:30,34.42700003,130.8666667
2015/7/18,10:21:58,34.42811667,130.8682
2015/7/18,10:22:31,34.42916667,130.8698166
2015/7/18,10:22:59,34.43021667,130.8714333
2015/7/18,10:23:32,34.43130003,130.8730167
2015/7/18,10:24:00,34.43241667,130.8745334
2015/7/18,10:24:28,34.43351663,130.8760667
2015/7/18,10:25:01,34.43459999,130.8776833
2015/7/18,10:25:30,34.43566667,130.8793167
2015/7/18,10:25:58,34.43671667,130.8809
2015/7/18,10:26:30,34.43774999,130.8824166
2015/7/18,10:26:59,34.43885003,130.8838833
2015/7/18,10:27:31,34.43996667,130.8854167
2015/7/18,10:28:00,34.44105003,130.8869667
2015/7/18,10:28:28,34.44210003,130.8885333
2015/7/18,10:29:01,34.44323335,130.8900334
2015/7/18,10:29:29,34.44323335,130.8900334
2015/7/18,10:30:01,34.44581665,130.8935667
2015/7/18,10:30:30,34.44654998,130.8946167
2015/7/18,10:30:58,34.44769998,130.8961667
2015/7/18,10:31:31,34.44886666,130.8976667
2015/7/18,10:31:59,34.45001666,130.8992667
2015/7/18,10:32:31,34.45113329,130.9008334
2015/7/18,10:32:59,34.45225001,130.9023167
2015/7/18,10:33:28,34.45338333,130.9038333
2015/7/18,10:34:00,34.45448337,130.9054
2015/7/18,10:34:28,34.45558333,130.90695
2015/7/18,10:35:00,34.45669997,130.9084333
2015/7/18,10:35:29,34.45781669,130.90995
2015/7/18,10:36:01,34.45895,130.9115
2015/7/18,10:36:30,34.46001668,130.9131333
2015/7/18,10:36:58,34.46111664,130.9146834
2015/7/18,10:37:30,34.46224996,130.91625
2015/7/18,10:37:59,34.46335,130.9178833
2015/7/18,10:38:31,34.46451668,130.9194167
2015/7/18,10:39:00,34.46566667,130.9210166
2015/7/18,10:39:28,34.46673336,130.9226833
2015/7/18,10:40:01,34.46784999,130.9242833
2015/7/18,10:40:29,34.46903335,130.92585
2015/7/18,10:41:02,34.4702333,130.9274
2015/7/18,10:41:30,34.47133334,130.9290167
2015/7/18,10:41:59,34.4724167,130.9306334
2015/7/18,10:42:31,34.47355002,130.93215
2015/7/18,10:42:59,34.4746333,130.9337333
2015/7/18,10:43:28,34.4756667,130.9353
2015/7/18,10:44:00,34.47664998,130.9368667
2015/7/18,10:44:29,34.47771667,130.9383667
2015/7/18,10:45:01,34.4788333,130.9398667
2015/7/18,10:45:30,34.47991666,130.9413833
2015/7/18,10:45:58,34.4810167,130.9429667
2015/7/18,10:46:31,34.48209998,130.9446
2015/7/18,10:46:59,34.48318334,130.9462167
2015/7/18,10:47:31,34.4842667,130.9477167
2015/7/18,10:47:59,34.48538334,130.9491834
2015/7/18,10:48:28,34.48651666,130.95075
2015/7/18,10:49:00,34.4876333,130.9523334
2015/7/18,10:49:29,34.48879997,130.9539167
2015/7/18,10:50:01,34.49000001,130.95545
2015/7/18,10:50:30,34.49115001,130.957
2015/7/18,10:50:58,34.49226664,130.9586
2015/7/18,10:51:30,34.49343332,130.9600333
2015/7/18,10:51:58,34.49456664,130.9615333
2015/7/18,10:52:31,34.49563332,130.9631167
2015/7/18,10:52:59,34.49676664,130.9646
2015/7/18,10:53:31,34.49794999,130.9661167
2015/7/18,10:53:59,34.49903335,130.9677167
2015/7/18,10:54:28,34.50011663,130.9692667
2015/7/18,10:55:00,34.50126663,130.9707667
2015/7/18,10:55:28,34.50244999,130.9722333
2015/7/18,10:56:01,34.50351667,130.9737833
2015/7/18,10:56:29,34.50461671,130.9753667
2015/7/18,10:56:58,34.5057667,130.9768834
2015/7/18,10:57:30,34.50690002,130.9784666
2015/7/18,10:57:59,34.5079833,130.9800334
2015/7/18,10:58:31,34.5091333,130.9814834
2015/7/18,10:59:00,34.5101833,130.9830167
2015/7/18,10:59:28,34.51103331,130.98475
2015/7/18,11:00:01,34.51209999,130.9862833
2015/7/18,11:00:29,34.51316667,130.9878667
