,,lat.,lon.
2015/8/17,8:39:23,35.65216664,139.7711
2015/8/17,8:39:51,35.65214996,139.7711
2015/8/17,8:40:24,35.65213337,139.7711167
2015/8/17,8:40:52,35.65214996,139.7711167
2015/8/17,8:41:21,35.65213337,139.7711167
2015/8/17,8:41:53,35.65213337,139.7711
2015/8/17,8:42:22,35.65213337,139.7711
2015/8/17,8:42:54,35.65213337,139.7711
2015/8/17,8:43:22,35.65214996,139.7710833
2015/8/17,8:43:51,35.65214996,139.7711
2015/8/17,8:44:23,35.65214996,139.7711
2015/8/17,8:44:52,35.65214996,139.7710833
2015/8/17,8:45:24,35.65214996,139.7710833
2015/8/17,8:45:53,35.65214996,139.7711
2015/8/17,8:46:21,35.65213337,139.7711167
2015/8/17,8:46:54,35.65214996,139.7711167
2015/8/17,8:47:22,35.65213337,139.7711167
2015/8/17,8:47:55,35.65213337,139.7711167
2015/8/17,8:48:23,35.65021668,139.7715834
2015/8/17,8:48:51,35.65121664,139.7713333
2015/8/17,8:49:24,35.65211669,139.7711167
2015/8/17,8:49:52,35.65211669,139.7711167
2015/8/17,8:50:21,35.64948334,139.7718166
2015/8/17,8:50:54,35.6506667,139.7715167
2015/8/17,8:51:22,35.65206665,139.7711333
2015/8/17,8:51:55,35.65206665,139.7711333
2015/8/17,8:52:23,35.65213337,139.7711
2015/8/17,8:52:51,35.65214996,139.7710833
2015/8/17,8:53:24,35.65214996,139.7710667
2015/8/17,8:53:52,35.65083333,139.7715667
2015/8/17,8:54:25,35.64936667,139.7721333
2015/8/17,8:54:53,35.65190001,139.7711833
2015/8/17,8:55:21,35.65211669,139.7711
2015/8/17,8:55:54,35.65213337,139.7711167
2015/8/17,8:56:22,35.65214996,139.7711
2015/8/17,8:56:51,35.65213337,139.7711167
2015/8/17,8:57:23,35.65213337,139.7711
2015/8/17,8:57:52,35.65210001,139.7710833
2015/8/17,8:58:24,35.65210001,139.7711167
2015/8/17,8:58:53,35.65210001,139.7711333
2015/8/17,8:59:21,35.65211669,139.7711333
2015/8/17,8:59:54,35.65213337,139.7711333
2015/8/17,9:00:22,35.65213337,139.7711333
2015/8/17,9:00:55,35.65211669,139.7711333
2015/8/17,9:01:23,35.65213337,139.7711167
2015/8/17,9:01:52,35.65213337,139.7711333
2015/8/17,9:02:24,35.65214996,139.7711167
2015/8/17,9:02:53,35.65216664,139.7711167
2015/8/17,9:03:21,35.65218332,139.7711
2015/8/17,9:03:54,35.65216664,139.7711
2015/8/17,9:04:22,35.65214996,139.7710833
2015/8/17,9:04:54,35.65211669,139.7711167
2015/8/17,9:05:23,35.65211669,139.7711167
2015/8/17,9:05:51,35.65213337,139.7711333
2015/8/17,9:06:24,35.65210001,139.77115
2015/8/17,9:06:52,35.65211669,139.7711333
2015/8/17,9:07:25,35.65210001,139.7711167
2015/8/17,9:07:53,35.65213337,139.7711167
2015/8/17,9:08:22,35.65214996,139.7711167
2015/8/17,9:08:54,35.65216664,139.7711
2015/8/17,9:09:23,35.65210001,139.77115
2015/8/17,9:09:51,35.65214996,139.7711333
2015/8/17,9:10:24,35.65210001,139.7711333
2015/8/17,9:10:52,35.65213337,139.7711167
2015/8/17,9:11:25,35.65214996,139.7711
2015/8/17,9:11:53,35.65216664,139.7711
2015/8/17,9:12:22,35.65214996,139.7711167
2015/8/17,9:12:54,35.65218332,139.7710833
2015/8/17,9:13:23,35.65216664,139.7711
2015/8/17,9:13:55,35.65211669,139.7711167
2015/8/17,9:14:23,35.65213337,139.7710833
2015/8/17,9:14:52,35.65214996,139.7710667
2015/8/17,9:15:24,35.65213337,139.7711
2015/8/17,9:15:53,35.65213337,139.77115
2015/8/17,9:16:21,35.65216664,139.7711333
2015/8/17,9:16:54,35.65216664,139.7711333
2015/8/17,9:17:22,35.65211669,139.7711667
2015/8/17,9:17:55,35.65214996,139.77115
2015/8/17,9:18:23,35.65211669,139.77115
2015/8/17,9:18:52,35.65214996,139.7711333
2015/8/17,9:19:24,35.65216664,139.7711
2015/8/17,9:19:53,35.65214996,139.7711167
2015/8/17,9:20:21,35.65214996,139.7711167
2015/8/17,9:20:54,35.65214996,139.7711167
2015/8/17,9:21:22,35.65216664,139.7711
2015/8/17,9:21:55,35.65216664,139.7711
2015/8/17,9:22:23,35.65213337,139.7711167
2015/8/17,9:22:52,35.65213337,139.7711167
2015/8/17,9:23:24,35.65214996,139.7711
2015/8/17,9:23:53,35.65214996,139.7711167
2015/8/17,9:24:21,35.65216664,139.7711167
2015/8/17,9:24:54,35.65216664,139.7711
2015/8/17,9:25:22,35.65216664,139.7711
2015/8/17,9:25:55,35.65216664,139.7711
2015/8/17,9:26:23,35.65214996,139.7711167
2015/8/17,9:26:51,35.65216664,139.7711167
2015/8/17,9:27:24,35.65213337,139.7711167
2015/8/17,9:27:52,35.65214996,139.7711
2015/8/17,9:28:21,35.65213337,139.7711
2015/8/17,9:28:54,35.65214996,139.7711
2015/8/17,9:29:22,35.65214996,139.7711
2015/8/17,9:29:55,35.65213337,139.7711167
2015/8/17,9:30:23,35.65213337,139.7711167
2015/8/17,9:30:51,35.65210001,139.7711333
2015/8/17,9:31:24,35.65210001,139.7711333
2015/8/17,9:31:52,35.65213337,139.7711
2015/8/17,9:32:21,35.65211669,139.7711167
2015/8/17,9:32:53,35.65210001,139.7711167
2015/8/17,9:33:22,35.65211669,139.7711333
2015/8/17,9:33:54,35.65208333,139.77115
2015/8/17,9:34:23,35.65211669,139.7711333
2015/8/17,9:34:51,35.65211669,139.7711333
2015/8/17,9:35:24,35.65214996,139.7711167
2015/8/17,9:35:52,35.65214996,139.7711
2015/8/17,9:36:25,35.65216664,139.7711
2015/8/17,9:36:53,35.65216664,139.7711
2015/8/17,9:37:22,35.65214996,139.7711167
2015/8/17,9:37:54,35.65214996,139.7711167
2015/8/17,9:38:23,35.65216664,139.7711167
2015/8/17,9:38:51,35.65218332,139.7711
2015/8/17,9:39:23,35.65218332,139.7711167
2015/8/17,9:39:52,35.65216664,139.7711
2015/8/17,9:40:24,35.65216664,139.7710833
2015/8/17,9:40:52,35.65216664,139.7710833
2015/8/17,9:41:25,35.65218332,139.7710833
2015/8/17,9:41:53,35.65216664,139.7710833
2015/8/17,9:42:21,35.65214996,139.7711
2015/8/17,9:42:54,35.65213337,139.7711
2015/8/17,9:43:22,35.65211669,139.7711167
2015/8/17,9:43:54,35.65213337,139.7711
2015/8/17,9:44:22,35.65214996,139.7710833
2015/8/17,9:44:55,35.65218332,139.7710667
2015/8/17,9:45:23,35.65218332,139.7710667
2015/8/17,9:45:51,35.65214996,139.7710833
2015/8/17,9:46:23,35.65218332,139.7710667
2015/8/17,9:46:52,35.65216664,139.7710833
2015/8/17,9:47:24,35.65214996,139.7710833
2015/8/17,9:47:53,35.65216664,139.7710833
2015/8/17,9:48:21,35.65201669,139.7711333
2015/8/17,9:48:53,35.65183329,139.77115
2015/8/17,9:49:22,35.6518167,139.77115
2015/8/17,9:49:54,35.6518167,139.77115
2015/8/17,9:50:23,35.6518167,139.7711667
2015/8/17,9:50:51,35.65188333,139.7711833
2015/8/17,9:51:23,35.65180002,139.7711667
2015/8/17,9:51:52,35.65178334,139.7711667
2015/8/17,9:52:24,35.65180002,139.7711667
2015/8/17,9:52:52,35.65178334,139.7711833
2015/8/17,9:53:24,35.65174998,139.7712
2015/8/17,9:53:52,35.65164998,139.7711833
2015/8/17,9:54:25,35.65194997,139.7711
2015/8/17,9:54:53,35.65191669,139.7710334
2015/8/17,9:55:24,35.65184997,139.7709833
2015/8/17,9:55:52,35.65180002,139.77095
2015/8/17,9:56:24,35.65176666,139.7709
2015/8/17,9:56:53,35.65176666,139.7708666
2015/8/17,9:57:21,35.6517333,139.7708
2015/8/17,9:57:53,35.65153331,139.7706334
2015/8/17,9:58:25,35.65116668,139.7703
2015/8/17,9:58:52,35.65069998,139.7698667
2015/8/17,9:59:24,35.65013336,139.76935
2015/8/17,9:59:52,35.64946666,139.7687334
2015/8/17,10:00:23,35.64863333,139.768
2015/8/17,10:00:51,35.64766665,139.7672167
2015/8/17,10:01:24,35.64658337,139.7665666
2015/8/17,10:01:52,35.64540002,139.76605
2015/8/17,10:02:24,35.6441667,139.7655333
2015/8/17,10:02:51,35.64288335,139.765
2015/8/17,10:03:23,35.64153336,139.7644
2015/8/17,10:03:54,35.64015001,139.7638167
2015/8/17,10:04:21,35.63874998,139.7632166
2015/8/17,10:04:53,35.63733336,139.7626833
2015/8/17,10:05:24,35.63585001,139.76255
2015/8/17,10:05:52,35.63433331,139.7623666
2015/8/17,10:06:24,35.63283336,139.7622167
2015/8/17,10:06:51,35.63131666,139.7621833
2015/8/17,10:07:23,35.62980004,139.7621833
2015/8/17,10:07:51,35.62824997,139.7622
2015/8/17,10:08:23,35.62669999,139.7622
2015/8/17,10:08:51,35.62511665,139.7622666
2015/8/17,10:09:23,35.62356667,139.7625833
2015/8/17,10:09:54,35.62198333,139.7629333
2015/8/17,10:10:22,35.62039998,139.7632834
2015/8/17,10:10:53,35.61886668,139.76375
2015/8/17,10:11:25,35.61744997,139.7645666
2015/8/17,10:11:52,35.61603335,139.7654
2015/8/17,10:12:24,35.61460004,139.7662334
2015/8/17,10:12:52,35.61316665,139.7670833
2015/8/17,10:13:24,35.61171667,139.7679167
2015/8/17,10:13:52,35.61033332,139.7688666
2015/8/17,10:14:23,35.60896665,139.7698333
2015/8/17,10:14:51,35.60761666,139.7708
2015/8/17,10:15:23,35.60626667,139.7717834
2015/8/17,10:15:55,35.60491668,139.7727666
2015/8/17,10:16:23,35.60358337,139.77375
2015/8/17,10:16:55,35.60224998,139.7747
2015/8/17,10:17:22,35.60091667,139.7756833
2015/8/17,10:17:53,35.59963332,139.7767833
2015/8/17,10:18:21,35.59833337,139.7779167
2015/8/17,10:18:53,35.59703333,139.7790334
2015/8/17,10:19:22,35.5957333,139.78015
2015/8/17,10:19:54,35.59441667,139.7812667
2015/8/17,10:20:22,35.59311664,139.7823834
2015/8/17,10:20:55,35.59180001,139.7835
2015/8/17,10:21:23,35.59048329,139.7846166
2015/8/17,10:21:54,35.58914999,139.7857334
2015/8/17,10:22:23,35.58783336,139.7868834
2015/8/17,10:22:55,35.58656668,139.7881
2015/8/17,10:23:22,35.58538333,139.7894167
2015/8/17,10:23:54,35.58421665,139.79075
2015/8/17,10:24:21,35.58306665,139.7920666
2015/8/17,10:24:53,35.58191665,139.7933834
2015/8/17,10:25:21,35.58074998,139.7946833
2015/8/17,10:25:53,35.57959998,139.796
2015/8/17,10:26:21,35.57844998,139.7973
2015/8/17,10:26:52,35.57844998,139.7973
2015/8/17,10:27:24,35.57573332,139.8003167
2015/8/17,10:27:52,35.57499999,139.8012
2015/8/17,10:28:24,35.57408335,139.8027
2015/8/17,10:28:51,35.57311666,139.8041834
2015/8/17,10:29:23,35.57216666,139.8057
2015/8/17,10:29:54,35.57119997,139.8072334
2015/8/17,10:30:22,35.57024997,139.8087667
2015/8/17,10:30:54,35.56928337,139.8103167
2015/8/17,10:31:21,35.56833336,139.8118833
2015/8/17,10:31:54,35.56736668,139.81345
2015/8/17,10:32:21,35.56639999,139.815
2015/8/17,10:32:53,35.56543331,139.81655
2015/8/17,10:33:25,35.56445003,139.8181
2015/8/17,10:33:52,35.56346666,139.8196333
2015/8/17,10:34:24,35.5624667,139.82115
2015/8/17,10:34:52,35.56148333,139.8226833
2015/8/17,10:35:24,35.56051665,139.8242
2015/8/17,10:35:51,35.55954996,139.8257333
2015/8/17,10:36:23,35.55859996,139.8272833
2015/8/17,10:36:55,35.55763336,139.82885
2015/8/17,10:37:22,35.55666667,139.8304167
2015/8/17,10:37:53,35.55571667,139.8319834
2015/8/17,10:38:21,35.5547333,139.83355
2015/8/17,10:38:53,35.5537667,139.8351167
2015/8/17,10:39:24,35.55278334,139.8366667
2015/8/17,10:39:52,35.55179997,139.8382167
2015/8/17,10:40:24,35.55083337,139.8397666
2015/8/17,10:40:53,35.54975001,139.8411833
2015/8/17,10:41:21,35.5483333,139.8420167
2015/8/17,10:41:53,35.54678332,139.8424834
2015/8/17,10:42:21,35.5451833,139.8428166
2015/8/17,10:42:53,35.54358336,139.8431166
2015/8/17,10:43:21,35.54196666,139.8434
2015/8/17,10:43:53,35.54034996,139.8436167
2015/8/17,10:44:21,35.53871666,139.8438167
2015/8/17,10:44:53,35.53709996,139.844
2015/8/17,10:45:24,35.53546666,139.8441833
2015/8/17,10:45:51,35.53546666,139.8441833
2015/8/17,10:46:23,35.5317,139.8446
2015/8/17,10:46:54,35.53061664,139.8447167
2015/8/17,10:47:22,35.52900002,139.8449
2015/8/17,10:47:54,35.5274,139.8450667
2015/8/17,10:48:21,35.5257833,139.8452333
2015/8/17,10:48:53,35.52415,139.8453833
2015/8/17,10:49:24,35.5225333,139.84555
2015/8/17,10:49:52,35.5209,139.8457
2015/8/17,10:50:23,35.51929998,139.8458167
2015/8/17,10:50:51,35.51768336,139.84595
2015/8/17,10:51:23,35.51610002,139.8461
2015/8/17,10:51:54,35.51610002,139.8461
2015/8/17,10:52:22,35.51289998,139.8463833
2015/8/17,10:52:53,35.51131664,139.8465333
2015/8/17,10:53:21,35.5097167,139.8466667
2015/8/17,10:53:53,35.50811668,139.8468
2015/8/17,10:54:21,35.50651666,139.8469333
2015/8/17,10:54:53,35.50544998,139.8470333
2015/8/17,10:55:24,35.50544998,139.8470333
2015/8/17,10:55:52,35.50171668,139.8473667
2015/8/17,10:56:24,35.50011666,139.8475167
2015/8/17,10:56:51,35.49850004,139.84765
2015/8/17,10:57:22,35.49850004,139.84765
2015/8/17,10:57:54,35.49528331,139.8479334
2015/8/17,10:58:22,35.49368329,139.8479167
2015/8/17,10:58:51,35.4923333,139.8469834
2015/8/17,10:59:23,35.49113335,139.84565
2015/8/17,10:59:55,35.48988336,139.84435
2015/8/17,11:00:23,35.48858332,139.8430667
2015/8/17,11:00:54,35.48731665,139.8417334
2015/8/17,11:01:23,35.4860333,139.8404
2015/8/17,11:01:54,35.48476662,139.8390833
2015/8/17,11:02:22,35.48348336,139.83775
2015/8/17,11:02:54,35.48221668,139.8364
2015/8/17,11:03:22,35.48221668,139.8364
2015/8/17,11:03:53,35.47924999,139.83325
2015/8/17,11:04:24,35.47841666,139.8323667
2015/8/17,11:04:53,35.47711663,139.83105
2015/8/17,11:05:21,35.4759,139.8296333
2015/8/17,11:05:52,35.47486668,139.8280166
2015/8/17,11:06:24,35.47383335,139.8263833
2015/8/17,11:06:52,35.47286667,139.8246833
2015/8/17,11:07:23,35.47191666,139.82295
2015/8/17,11:07:51,35.4709333,139.82125
2015/8/17,11:08:24,35.46995002,139.81955
2015/8/17,11:08:51,35.46894997,139.8178833
2015/8/17,11:09:23,35.46799997,139.8161833
2015/8/17,11:09:51,35.46703337,139.8144834
2015/8/17,11:10:22,35.46605,139.8128
2015/8/17,11:10:54,35.46506664,139.8111
2015/8/17,11:11:22,35.46408336,139.8094
2015/8/17,11:11:54,35.46311667,139.8077
2015/8/17,11:12:22,35.46213331,139.8059834
2015/8/17,11:12:53,35.46113335,139.8042834
2015/8/17,11:13:24,35.46014998,139.80255
2015/8/17,11:13:51,35.45915002,139.8008167
2015/8/17,11:14:22,35.45816666,139.7991
2015/8/17,11:14:54,35.45718337,139.7973667
2015/8/17,11:15:21,35.45620001,139.79565
2015/8/17,11:15:53,35.45523332,139.7939333
2015/8/17,11:16:24,35.45426664,139.7922167
2015/8/17,11:16:51,35.45330004,139.7904667
2015/8/17,11:17:22,35.45233335,139.7887333
2015/8/17,11:17:54,35.45133331,139.787
2015/8/17,11:18:22,35.45033335,139.7852833
2015/8/17,11:18:53,35.44934998,139.7835666
2015/8/17,11:19:24,35.44835002,139.7818667
2015/8/17,11:19:52,35.44736666,139.78015
2015/8/17,11:20:23,35.44635002,139.77845
2015/8/17,11:20:54,35.44538333,139.7767167
2015/8/17,11:21:22,35.44439997,139.775
2015/8/17,11:21:53,35.44343336,139.7732667
2015/8/17,11:22:24,35.44245,139.77155
2015/8/17,11:22:52,35.4415,139.7698166
2015/8/17,11:23:24,35.44051663,139.7681
2015/8/17,11:23:51,35.43953335,139.7663833
2015/8/17,11:24:22,35.43854998,139.7646667
2015/8/17,11:24:54,35.4375833,139.76295
2015/8/17,11:25:22,35.43660002,139.7612333
2015/8/17,11:25:53,35.43563333,139.7595333
2015/8/17,11:26:22,35.43466665,139.7578
2015/8/17,11:26:53,35.43369996,139.7561
2015/8/17,11:27:21,35.43271668,139.7543834
2015/8/17,11:27:54,35.43176668,139.75265
2015/8/17,11:28:22,35.43081667,139.7509333
2015/8/17,11:28:53,35.42984999,139.74925
2015/8/17,11:29:22,35.42891666,139.7475333
2015/8/17,11:29:54,35.42796666,139.7458166
2015/8/17,11:30:21,35.42699997,139.7441333
2015/8/17,11:30:54,35.42603337,139.74245
2015/8/17,11:31:22,35.42508337,139.74075
2015/8/17,11:31:54,35.42411668,139.7390667
2015/8/17,11:32:22,35.42316668,139.7373834
2015/8/17,11:32:55,35.42316668,139.7373834
2015/8/17,11:33:23,35.42096668,139.7334
2015/8/17,11:33:51,35.42035002,139.73225
2015/8/17,11:34:22,35.4194167,139.73055
2015/8/17,11:34:54,35.41848337,139.7288333
2015/8/17,11:35:23,35.41754996,139.7271333
2015/8/17,11:35:55,35.41661664,139.7254167
2015/8/17,11:36:23,35.41566663,139.7237334
2015/8/17,11:36:51,35.41464999,139.7221333
2015/8/17,11:37:24,35.41359999,139.7205833
2015/8/17,11:37:52,35.41256667,139.719
2015/8/17,11:38:24,35.41153335,139.7174
2015/8/17,11:38:52,35.41048335,139.7158333
2015/8/17,11:39:24,35.40918332,139.7148167
2015/8/17,11:39:53,35.40775001,139.71415
2015/8/17,11:40:25,35.40624999,139.7134834
2015/8/17,11:40:53,35.40471668,139.7128666
2015/8/17,11:41:24,35.4031667,139.7121833
2015/8/17,11:41:52,35.40163332,139.7114667
2015/8/17,11:42:24,35.40010002,139.7107167
2015/8/17,11:42:52,35.39855003,139.7099833
2015/8/17,11:43:25,35.39699997,139.7092834
2015/8/17,11:43:53,35.39543331,139.7085167
2015/8/17,11:44:25,35.39386665,139.7077833
2015/8/17,11:44:53,35.39226671,139.7070667
2015/8/17,11:45:21,35.39068337,139.7063167
2015/8/17,11:45:54,35.38908334,139.7055833
2015/8/17,11:46:22,35.3875,139.70485
2015/8/17,11:46:54,35.38593334,139.7040833
2015/8/17,11:47:23,35.38435,139.7033833
2015/8/17,11:47:51,35.38278334,139.7026834
2015/8/17,11:48:23,35.3812,139.7020666
2015/8/17,11:48:52,35.3796667,139.70225
2015/8/17,11:49:24,35.37808335,139.7025
2015/8/17,11:49:53,35.37646665,139.7027167
2015/8/17,11:50:25,35.37483335,139.7029166
2015/8/17,11:50:53,35.37323333,139.7031333
2015/8/17,11:51:21,35.37163331,139.70335
2015/8/17,11:51:53,35.37003337,139.7036
2015/8/17,11:52:21,35.36843335,139.7038334
2015/8/17,11:52:54,35.36683333,139.7040833
2015/8/17,11:53:22,35.36523331,139.7043
2015/8/17,11:53:55,35.36363337,139.7045333
2015/8/17,11:54:23,35.36203335,139.7048
2015/8/17,11:54:51,35.36041665,139.7050333
2015/8/17,11:55:24,35.35876667,139.7052667
2015/8/17,11:55:52,35.35713337,139.7055
2015/8/17,11:56:25,35.35551667,139.7057167
2015/8/17,11:56:53,35.35388337,139.70595
2015/8/17,11:57:21,35.35226667,139.7062167
2015/8/17,11:57:54,35.35066665,139.70645
2015/8/17,11:58:22,35.34908331,139.7067
2015/8/17,11:58:54,35.34749997,139.7069667
2015/8/17,11:59:22,35.34590003,139.70715
2015/8/17,11:59:55,35.34430001,139.7074333
2015/8/17,12:00:23,35.34266663,139.7076167
2015/8/17,12:00:52,35.34106669,139.7079167
2015/8/17,12:01:24,35.33946667,139.7082334
2015/8/17,12:01:52,35.33784997,139.7084666
2015/8/17,12:02:25,35.33623335,139.7087167
2015/8/17,12:02:53,35.33459997,139.709
2015/8/17,12:03:21,35.33300003,139.7093166
2015/8/17,12:03:54,35.33140001,139.7096166
2015/8/17,12:04:22,35.32979999,139.7098833
2015/8/17,12:04:54,35.32979999,139.7098833
2015/8/17,12:05:23,35.32666666,139.7117834
2015/8/17,12:05:51,35.32583334,139.7125666
2015/8/17,12:06:24,35.32456666,139.7137333
2015/8/17,12:06:52,35.32331667,139.7149167
2015/8/17,12:07:24,35.32203332,139.71605
2015/8/17,12:07:53,35.32073337,139.71715
2015/8/17,12:08:21,35.31943333,139.71825
2015/8/17,12:08:53,35.3181167,139.7193167
2015/8/17,12:09:25,35.31678331,139.7203834
2015/8/17,12:09:53,35.31543332,139.7214
2015/8/17,12:10:22,35.31410001,139.7224333
2015/8/17,12:10:54,35.31273334,139.72345
2015/8/17,12:11:23,35.31133331,139.7244166
2015/8/17,12:11:51,35.30988333,139.7253334
2015/8/17,12:12:23,35.3084833,139.7263167
2015/8/17,12:12:52,35.30703331,139.72735
2015/8/17,12:13:24,35.30554997,139.7283
2015/8/17,12:13:53,35.3040833,139.7292167
2015/8/17,12:14:21,35.30263332,139.73025
2015/8/17,12:14:53,35.30116665,139.73125
2015/8/17,12:15:22,35.29976671,139.73235
2015/8/17,12:15:54,35.29840004,139.7335333
2015/8/17,12:16:23,35.29698333,139.73465
2015/8/17,12:16:51,35.29561666,139.7358
2015/8/17,12:17:24,35.29561666,139.7358
2015/8/17,12:17:52,35.29296664,139.7381167
2015/8/17,12:18:25,35.29176668,139.7394166
2015/8/17,12:18:53,35.29054997,139.74075
2015/8/17,12:19:21,35.28931665,139.7421333
2015/8/17,12:19:54,35.28808334,139.74355
2015/8/17,12:20:22,35.28683335,139.74495
2015/8/17,12:20:55,35.28558335,139.7463833
2015/8/17,12:21:23,35.28433336,139.7478167
2015/8/17,12:21:52,35.28308337,139.74925
2015/8/17,12:22:24,35.28181669,139.7506833
2015/8/17,12:22:53,35.28055002,139.7521333
2015/8/17,12:23:21,35.27924999,139.7535167
2015/8/17,12:23:54,35.27793336,139.7548667
2015/8/17,12:24:22,35.27663332,139.75625
2015/8/17,12:24:55,35.27533337,139.7576334
2015/8/17,12:25:23,35.2739833,139.7589667
2015/8/17,12:25:51,35.27264999,139.7603167
2015/8/17,12:26:24,35.27128332,139.7616167
2015/8/17,12:26:52,35.26993333,139.76295
2015/8/17,12:27:24,35.26858334,139.7642833
2015/8/17,12:27:53,35.26723335,139.7656166
2015/8/17,12:28:25,35.26589996,139.76695
2015/8/17,12:28:53,35.26453329,139.7682334
2015/8/17,12:29:22,35.26301667,139.7689833
2015/8/17,12:29:54,35.26143333,139.7694
2015/8/17,12:30:23,35.25986667,139.7699
2015/8/17,12:30:51,35.25831669,139.7704167
2015/8/17,12:31:24,35.25675002,139.7709167
2015/8/17,12:31:52,35.25516668,139.7714167
2015/8/17,12:32:24,35.25354998,139.7719
2015/8/17,12:32:53,35.2519,139.7722667
2015/8/17,12:33:21,35.25025003,139.7726334
2015/8/17,12:33:53,35.24856669,139.773
2015/8/17,12:34:22,35.24688335,139.7733
2015/8/17,12:34:54,35.24520001,139.7734333
2015/8/17,12:35:23,35.24348332,139.7735333
2015/8/17,12:35:51,35.24179998,139.7735167
2015/8/17,12:36:24,35.24013332,139.7735
2015/8/17,12:36:52,35.24013332,139.7735
2015/8/17,12:37:25,35.23628335,139.7733833
2015/8/17,12:37:53,35.23519998,139.77335
2015/8/17,12:38:22,35.23356669,139.7733167
2015/8/17,12:38:54,35.23193331,139.7733167
2015/8/17,12:39:23,35.23031669,139.7732833
2015/8/17,12:39:51,35.22869999,139.7732334
2015/8/17,12:40:24,35.22709996,139.7731833
2015/8/17,12:40:52,35.22550003,139.7730666
2015/8/17,12:41:25,35.22388333,139.7729334
2015/8/17,12:41:53,35.2222833,139.77275
2015/8/17,12:42:21,35.22068337,139.7726167
2015/8/17,12:42:54,35.21910002,139.7724667
2015/8/17,12:43:22,35.21748332,139.7722833
2015/8/17,12:43:55,35.21585003,139.7721166
2015/8/17,12:44:23,35.21421664,139.7719834
2015/8/17,12:44:52,35.21260003,139.7716667
2015/8/17,12:45:24,35.21101668,139.77105
2015/8/17,12:45:53,35.20945002,139.7703667
2015/8/17,12:46:21,35.20790004,139.76965
2015/8/17,12:46:54,35.20636666,139.7689334
2015/8/17,12:47:22,35.20483335,139.7682167
2015/8/17,12:47:55,35.20331665,139.7674834
2015/8/17,12:48:23,35.20178335,139.7667167
2015/8/17,12:48:52,35.20024996,139.7659667
2015/8/17,12:49:24,35.19871666,139.7652333
2015/8/17,12:49:53,35.19720004,139.7644666
2015/8/17,12:50:21,35.19566665,139.7637
2015/8/17,12:50:53,35.19566665,139.7637
2015/8/17,12:51:22,35.19258337,139.7622
2015/8/17,12:51:54,35.19101663,139.7615
2015/8/17,12:52:23,35.18946664,139.7607834
2015/8/17,12:52:51,35.18793334,139.76005
2015/8/17,12:53:24,35.18638336,139.7593167
2015/8/17,12:53:52,35.18484998,139.75855
2015/8/17,12:54:21,35.18329999,139.7578167
2015/8/17,12:54:53,35.18175001,139.7570834
2015/8/17,12:55:22,35.18021663,139.7563167
2015/8/17,12:55:54,35.17868333,139.7555833
2015/8/17,12:56:23,35.17715002,139.7548333
2015/8/17,12:56:51,35.17559996,139.7540667
2015/8/17,12:57:24,35.17404998,139.7533167
