2015/8/19- 6:51:01,2015/8/19,6:50:54,33.16166667,134.5090667
2015/8/19- 6:51:09,2015/8/19,6:51:23,33.16151664,134.50765
2015/8/19- 6:51:22,2015/8/19,6:51:23,33.16151664,134.50765
2015/8/19- 6:51:39,2015/8/19,6:51:55,33.16133332,134.5062166
2015/8/19- 6:51:53,2015/8/19,6:51:55,33.16133332,134.5062166
2015/8/19- 6:52:38,2015/8/19,6:52:22,33.16116669,134.5047833
2015/8/19- 6:52:48,2015/8/19,6:52:55,33.1609833,134.50335
2015/8/19- 6:53:05,2015/8/19,6:52:55,33.1609833,134.50335
2015/8/19- 6:53:33,2015/8/19,6:53:23,33.16079998,134.5019166
2015/8/19- 6:53:48,2015/8/19,6:53:55,33.16055004,134.5
2015/8/19- 6:54:38,2015/8/19,6:54:51,33.16023337,134.4975834
2015/8/19- 6:55:02,2015/8/19,6:54:51,33.16023337,134.4975834
2015/8/19- 6:55:22,2015/8/19,6:55:24,33.16004997,134.4961334
2015/8/19- 6:55:30,2015/8/19,6:55:24,33.16004997,134.4961334
2015/8/19- 6:55:43,2015/8/19,6:55:52,33.15986666,134.4946833
2015/8/19- 6:56:01,2015/8/19,6:55:52,33.15986666,134.4946833
2015/8/19- 6:56:17,2015/8/19,6:56:24,33.15966667,134.4932333
2015/8/19- 6:57:37,2015/8/19,6:57:25,33.15925,134.48985
2015/8/19- 6:58:09,2015/8/19,6:58:21,33.15891665,134.48745
2015/8/19- 6:58:35,2015/8/19,6:58:21,33.15891665,134.48745
2015/8/19- 6:58:52,2015/8/19,6:58:53,33.15875002,134.486
2015/8/19- 6:59:12,2015/8/19,6:59:22,33.15851667,134.4845667
2015/8/19- 7:00:08,2015/8/19,7:00:22,33.15811669,134.4816833
2015/8/19- 7:00:27,2015/8/19,7:00:22,33.15811669,134.4816833
2015/8/19- 7:00:39,2015/8/19,7:00:54,33.15791669,134.4802333
2015/8/19- 7:00:59,2015/8/19,7:00:54,33.15791669,134.4802333
2015/8/19- 7:01:22,2015/8/19,7:01:22,33.15770002,134.4788
2015/8/19- 7:01:30,2015/8/19,7:01:22,33.15770002,134.4788
2015/8/19- 7:03:22,2015/8/19,7:03:23,33.15686669,134.4730167
2015/8/19- 7:03:43,2015/8/19,7:03:55,33.15665002,134.4715834
2015/8/19- 7:03:54,2015/8/19,7:03:55,33.15665002,134.4715834
2015/8/19- 7:04:22,2015/8/19,7:04:23,33.15645003,134.4701167
2015/8/19- 7:04:33,2015/8/19,7:04:23,33.15645003,134.4701167
2015/8/19- 7:05:00,2015/8/19,7:04:51,33.15621668,134.4686666
2015/8/19- 7:05:40,2015/8/19,7:05:51,33.15578333,134.4657667
2015/8/19- 7:06:13,2015/8/19,7:06:23,33.15558334,134.4643167
2015/8/19- 7:06:52,2015/8/19,7:06:51,33.15536667,134.4628667
2015/8/19- 7:07:08,2015/8/19,7:07:23,33.15508336,134.4614333
2015/8/19- 7:07:56,2015/8/19,7:07:51,33.15485001,134.46
2015/8/19- 7:08:16,2015/8/19,7:08:23,33.15461665,134.45855
2015/8/19- 7:08:31,2015/8/19,7:08:23,33.15461665,134.45855
2015/8/19- 7:08:42,2015/8/19,7:08:51,33.15439998,134.4571
2015/8/19- 7:08:58,2015/8/19,7:08:51,33.15439998,134.4571
2015/8/19- 7:09:34,2015/8/19,7:09:23,33.15416663,134.45565
2015/8/19- 7:10:09,2015/8/19,7:10:24,33.15364997,134.4527833
2015/8/19- 7:10:22,2015/8/19,7:10:24,33.15364997,134.4527833
