invest_time,lat,lon
2014/07/20- 12:00:31,,
2014/07/20- 12:01:01,,
2014/07/20- 12:01:07,,
2014/07/20- 12:01:27,,
2014/07/20- 12:01:57,,
2014/07/20- 12:02:08,,
2014/07/20- 12:02:30,,
2014/07/20- 12:03:08,,
2014/07/20- 12:03:25,,
2014/07/20- 12:03:42,,
2014/07/20- 12:04:06,,
2014/07/20- 12:04:24,,
2014/07/20- 12:04:39,,
2014/07/20- 12:04:50,,
2014/07/20- 12:04:29,,
2014/07/20- 12:04:40,,
2014/07/20- 12:04:49,,
2014/07/20- 12:05:04,,
2014/07/20- 12:05:27,,
2014/07/20- 12:06:43,,
2014/07/20- 12:06:47,,
2014/07/20- 12:06:55,,
2014/07/20- 12:07:03,,
2014/07/20- 12:07:26,,
2014/07/20- 12:07:37,,
2014/07/20- 12:07:45,,
2014/07/20- 12:07:51,,
2014/07/20- 12:07:59,,
2014/07/20- 12:08:09,,
2014/07/20- 12:08:16,,
2014/07/20- 12:08:26,,
2014/07/20- 12:08:31,,
2014/07/20- 12:08:41,,
2014/07/20- 12:08:46,,
2014/07/20- 12:09:10,,
2014/07/20- 12:09:17,,
2014/07/20- 12:09:29,,
2014/07/20- 12:09:34,,
2014/07/20- 12:09:42,,
2014/07/20- 12:09:51,,
2014/07/20- 12:10:13,,
2014/07/20- 12:10:19,,
2014/07/20- 12:10:24,,
2014/07/20- 12:10:33,,
2014/07/20- 12:10:40,,
2014/07/20- 12:10:51,,
2014/07/20- 12:11:04,,
2014/07/20- 12:11:20,,
2014/07/20- 12:11:33,,
2014/07/20- 12:11:50,,
2014/07/20- 12:12:00,,
2014/07/20- 12:13:00,,
2014/07/20- 12:13:33,,
2014/07/20- 12:13:44,,
2014/07/20- 12:13:54,,
2014/07/20- 12:13:59,,
2014/07/20- 12:14:11,,
2014/07/20- 12:14:19,,
2014/07/20- 12:14:37,,
2014/07/20- 12:14:50,,
2014/07/20- 12:15:33,,
2014/07/20- 12:15:41,,
2014/07/20- 12:16:31,,
2014/07/20- 12:16:35,,
2014/07/20- 12:16:40,,
2014/07/20- 12:17:03,,
2014/07/20- 12:17:45,,
2014/07/20- 12:18:43,,
2014/07/20- 12:19:10,,
2014/07/20- 12:19:24,,
2014/07/20- 12:19:32,,
2014/07/20- 12:20:00,,
2014/07/20- 12:20:05,,
2014/07/20- 12:20:16,,
2014/07/20- 12:20:30,,
2014/07/20- 12:20:45,,
2014/07/20- 12:20:55,,
2014/07/20- 12:21:04,,
2014/07/20- 12:21:34,,
2014/07/20- 12:21:55,,
2014/07/20- 12:22:22,,
2014/07/20- 12:22:27,,
2014/07/20- 12:22:41,,
2014/07/20- 12:22:53,,
2014/07/20- 12:23:02,,
2014/07/20- 12:23:13,,
2014/07/20- 12:23:29,,
2014/07/20- 12:23:43,,
2014/07/20- 12:23:50,,
2014/07/20- 12:24:05,,
2014/07/20- 12:24:10,,
2014/07/20- 12:24:20,,
2014/07/20- 12:24:21,,
2014/07/20- 12:24:31,,
2014/07/20- 12:24:42,,
2014/07/20- 12:24:51,,
2014/07/20- 12:25:08,,
2014/07/20- 12:25:21,,
2014/07/20- 12:25:50,,
2014/07/20- 12:25:58,,
2014/07/20- 12:26:19,,
2014/07/20- 12:26:27,,
2014/07/20- 12:26:43,,
2014/07/20- 12:26:54,,
2014/07/20- 12:27:00,,
2014/07/20- 12:27:27,,
2014/07/20- 12:27:35,,
2014/07/20- 12:27:48,,
2014/07/20- 12:27:57,,
2014/07/20- 12:28:04,,
2014/07/20- 12:28:40,,
2014/07/20- 12:29:19,,
2014/07/20- 12:29:31,,
2014/07/20- 12:30:00,,
2014/07/20- 12:30:07,,
2014/07/20- 12:30:35,,
2014/07/20- 12:31:10,,
2014/07/20- 12:31:12,,
2014/07/20- 12:31:21,,
2014/07/20- 12:31:36,,
2014/07/20- 12:31:44,,
2014/07/20- 12:31:49,,
2014/07/20- 12:32:06,,
2014/07/20- 12:32:26,,
2014/07/20- 12:32:39,,
2014/07/20- 12:32:41,,
2014/07/20- 12:32:53,,
2014/07/20- 12:33:08,,
2014/07/20- 12:33:35,,
2014/07/20- 12:33:50,,
2014/07/20- 12:33:56,,
2014/07/20- 12:34:24,,
2014/07/20- 12:34:28,,
2014/07/20- 12:34:41,,
2014/07/20- 12:34:51,,
2014/07/20- 12:35:01,,
2014/07/20- 12:35:05,,
2014/07/20- 12:35:15,,
2014/07/20- 12:35:25,,
2014/07/20- 12:35:39,,
2014/07/20- 12:35:46,,
2014/07/20- 12:35:54,,
2014/07/20- 12:36:20,,
2014/07/20- 12:36:30,,
2014/07/20- 12:37:22,,
2014/07/20- 12:37:35,,
2014/07/20- 12:37:56,,
2014/07/20- 12:38:41,,
2014/07/20- 12:38:50,,
2014/07/20- 12:39:06,,
2014/07/20- 12:39:17,,
2014/07/20- 12:39:28,,
2014/07/20- 12:39:53,,
2014/07/20- 12:40:12,,
2014/07/20- 12:40:51,,
2014/07/20- 12:40:52,,
2014/07/20- 12:41:21,,
2014/07/20- 12:41:35,,
2014/07/20- 12:41:51,,
2014/07/20- 12:42:21,,
2014/07/20- 12:42:50,,
2014/07/20- 12:43:00,,
2014/07/20- 12:43:15,,
2014/07/20- 12:43:30,,
2014/07/20- 12:44:11,,
2014/07/20- 12:45:02,,
2014/07/20- 12:45:45,,
2014/07/20- 12:45:50,,
2014/07/20- 12:47:14,,
2014/07/20- 12:48:31,,
2014/07/20- 12:48:44,,
2014/07/20- 12:49:12,,
2014/07/20- 12:49:54,,
2014/07/20- 12:51:52,,
2014/07/20- 12:53:40,,
2014/07/20- 12:54:21,,
2014/07/20- 12:54:37,,
2014/07/20- 12:54:48,,
2014/07/20- 12:54:54,,
2014/07/20- 12:56:02,,
2014/07/20- 12:56:16,,
2014/07/20- 12:56:40,,
2014/07/20- 12:56:57,,
2014/07/20- 12:58:16,,
2014/07/20- 12:59:54,,
2014/07/20- 13:01:38,,
2014/07/20- 13:01:50,,
2014/07/20- 13:02:47,,
2014/07/20- 13:03:40,,
2014/07/20- 13:03:50,,
2014/07/20- 13:04:16,,
2014/07/20- 13:05:20,,
2014/07/20- 13:05:40,,
2014/07/20- 13:06:00,,
2014/07/20- 13:08:36,,
2014/07/20- 13:12:40,,
2014/07/20- 13:14:33,,
2014/07/20- 13:20:24,,
2014/07/20- 13:24:21,,
2014/07/20- 13:31:06,,
2014/07/20- 13:32:45,,
2014/07/20- 13:33:24,,
2014/07/20- 13:36:27,,
2014/07/20- 13:38:08,,
2014/07/20- 13:39:20,,
2014/07/20- 13:41:00,,
2014/07/20- 13:44:40,,
2014/07/20- 13:45:59,,
2014/07/20- 13:46:39,,
2014/07/20- 13:48:05,,
2014/07/20- 13:48:33,,
2014/07/20- 13:49:10,,
2014/07/20- 13:49:21,,
2014/07/20- 13:49:28,,
2014/07/20- 13:50:15,,
2014/07/20- 13:51:01,,
2014/07/20- 13:51:29,,
2014/07/20- 13:51:41,,
2014/07/20- 13:51:52,,
2014/07/20- 13:52:12,,
2014/07/20- 13:52:28,,
2014/07/20- 13:52:51,,
2014/07/20- 13:53:50,,
2014/07/20- 13:53:50,,
2014/07/20- 14:04:00,,
2014/07/20- 14:04:30,,
2014/07/20- 14:05:50,,
2014/07/20- 14:12:10,,
2014/07/20- 14:12:30,,
2014/07/20- 14:13:00,,
2014/07/20- 14:13:30,,
2014/07/20- 14:15:05,,
2014/07/20- 14:18:40,,
2014/07/20- 14:19:40,,
2014/07/20- 14:20:40,,
2014/07/20- 14:22:00,,
2014/07/20- 14:22:10,,
2014/07/20- 14:22:40,,
2014/07/20- 14:23:30,,
2014/07/20- 14:23:50,,
2014/07/20- 14:24:00,,
2014/07/20- 14:25:00,,
2014/07/20- 14:25:15,,
2014/07/20- 14:25:25,,
2014/07/20- 14:25:45,,
2014/07/20- 14:27:10,,
2014/07/20- 14:29:00,,
2014/07/20- 14:29:30,,
2014/07/20- 14:30:30,,
2014/07/20- 14:31:30,,
2014/07/20- 14:32:00,,
2014/07/20- 14:32:20,,
2014/07/20- 14:33:00,,
2014/07/20- 14:33:20,,
2014/07/20- 14:33:30,,
2014/07/20- 14:33:50,,
2014/07/20- 14:34:00,,
2014/07/20- 14:34:05,,
2014/07/20- 14:34:40,,
2014/07/20- 14:35:50,,
2014/07/20- 14:35:15,,
2014/07/20- 14:35:30,,
2014/07/20- 14:35:40,,
2014/07/20- 14:40:00,,
2014/07/20- 14:41:00,,
2014/07/20- 14:41:20,,
2014/07/20- 14:42:10,,
2014/07/20- 14:42:30,,
2014/07/20- 14:44:45,,
2014/07/20- 14:47:30,,
2014/07/20- 14:48:00,,
2014/07/20- 14:50:00,,
2014/07/20- 14:52:00,,
2014/07/20- 14:59:00,,
2014/07/20- 15:04:00,,
2014/07/20- 15:06:00,,
2014/07/20- 15:08:45,,
2014/07/20- 15:09:30,,
2014/07/20- 15:10:50,,
2014/07/20- 15:12:15,,
2014/07/20- 15:12:30,,
2014/07/20- 15:16:00,,
2014/07/20- 15:17:00,,
2014/07/20- 15:18:00,,
2014/07/20- 15:18:00,,
2014/07/20- 15:19:00,,
2014/07/20- 15:19:30,,
2014/07/20- 15:20:00,,
2014/07/20- 15:20:30,,
2014/07/20- 15:20:40,,
2014/07/20- 15:21:00,,
2014/07/20- 15:21:10,,
2014/07/20- 15:22:00,,
2014/07/20- 15:22:40,,
2014/07/20- 15:23:05,,
2014/07/20- 15:24:00,,
2014/07/20- 15:24:00,,
2014/07/20- 15:24:00,,
2014/07/20- 15:24:00,,
2014/07/20- 15:24:00,,
2014/07/20- 15:24:30,,
2014/07/20- 15:24:45,,
2014/07/20- 15:25:00,,
2014/07/20- 15:25:00,,
2014/07/20- 15:25:30,,
2014/07/20- 15:25:30,,
2014/07/20- 15:25:40,,
2014/07/20- 15:25:40,,
2014/07/20- 15:26:10,,
2014/07/20- 15:26:40,,
2014/07/20- 15:27:00,,
2014/07/20- 15:27:20,,
2014/07/20- 15:27:30,,
2014/07/20- 15:27:50,,
2014/07/20- 15:28:00,,
2014/07/20- 15:28:00,,
2014/07/20- 15:28:30,,
2014/07/20- 15:28:30,,
2014/07/20- 15:29:00,,
2014/07/20- 15:29:30,,
2014/07/20- 15:30:00,,
2014/07/20- 15:30:30,,
2014/07/20- 15:31:00,,
2014/07/20- 15:31:00,,
2014/07/20- 15:32:00,,
2014/07/20- 15:33:00,,
2014/07/20- 15:34:00,,
2014/07/20- 15:34:30,,
2014/07/20- 15:35:00,,
2014/07/20- 15:35:10,,
2014/07/20- 15:35:15,,
2014/07/20- 15:36:00,,
2014/07/20- 15:36:05,,
2014/07/20- 15:37:00,,
2014/07/20- 15:37:20,,
2014/07/20- 15:37:40,,
2014/07/20- 15:37:50,,
2014/07/20- 15:38:00,,
2014/07/20- 15:38:45,,
2014/07/20- 15:39:00,,
2014/07/20- 15:39:30,,
2014/07/20- 15:39:40,,
2014/07/20- 15:39:50,,
2014/07/20- 15:40:15,,
2014/07/20- 15:40:30,,
2014/07/20- 15:40:50,,
2014/07/20- 15:41:10,,
2014/07/20- 15:41:50,,
2014/07/20- 15:42:00,,
2014/07/20- 15:42:15,,
2014/07/20- 15:43:00,,
2014/07/20- 15:43:30,,
2014/07/20- 15:44:00,,
2014/07/20- 15:44:00,,
2014/07/20- 15:44:30,,
2014/07/20- 15:44:30,,
2014/07/20- 15:45:00,,
2014/07/20- 15:45:15,,
2014/07/20- 15:45:20,,
2014/07/20- 15:45:35,,
2014/07/20- 15:45:50,,
2014/07/20- 15:46:30,,
2014/07/20- 15:46:30,,
2014/07/20- 15:47:00,,
2014/07/20- 15:48:00,,
2014/07/20- 15:48:00,,
2014/07/20- 15:48:15,,
2014/07/20- 15:48:35,,
2014/07/20- 15:48:35,,
2014/07/20- 15:48:50,,
2014/07/20- 15:48:50,,
2014/07/20- 15:50:20,,
2014/07/20- 15:50:30,,
2014/07/20- 15:50:50,,
2014/07/20- 15:50:55,,
2014/07/20- 15:51:00,,
2014/07/20- 15:51:30,,
2014/07/20- 15:51:40,,
2014/07/20- 15:51:50,,
2014/07/20- 15:52:00,,
2014/07/20- 15:52:10,,
2014/07/20- 15:52:50,,
2014/07/20- 15:54:00,,
2014/07/20- 15:54:15,,
2014/07/20- 15:55:30,,
2014/07/20- 15:55:40,,
2014/07/20- 15:55:50,,
2014/07/20- 15:55:50,,
2014/07/20- 15:56:00,,
2014/07/20- 15:56:00,,
2014/07/20- 15:56:10,,
2014/07/20- 15:56:35,,
2014/07/20- 15:58:00,,
2014/07/20- 15:58:00,,
2014/07/20- 15:58:45,,
2014/07/20- 15:59:10,,
2014/07/20- 16:00:02,,
2014/07/20- 16:01:10,,
2014/07/20- 16:01:12,,
2014/07/20- 16:01:13,,
2014/07/20- 16:01:15,,
2014/07/20- 16:02:13,,
2014/07/20- 16:03:00,,
2014/07/20- 16:04:11,,
2014/07/20- 16:04:22,,
2014/07/20- 16:04:26,,
2014/07/20- 16:04:35,,
2014/07/20- 16:06:30,,
2014/07/20- 16:06:44,,
2014/07/20- 16:07:33,,
2014/07/20- 16:08:17,,
2014/07/20- 16:08:25,,
2014/07/20- 16:08:00,,
2014/07/20- 16:08:00,,
2014/07/20- 16:08:00,,
2014/07/20- 16:09:15,,
2014/07/20- 16:09:00,,
2014/07/20- 16:10:00,,
2014/07/20- 16:10:00,,
2014/07/20- 16:12:00,,
2014/07/20- 16:13:00,,
2014/07/20- 16:14:00,,
2014/07/20- 16:14:00,,
2014/07/20- 16:15:00,,
2014/07/20- 16:16:00,,
2014/07/20- 16:16:00,,
2014/07/20- 16:17:00,,
2014/07/20- 16:17:00,,
2014/07/20- 16:17:50,,
2014/07/20- 16:18:00,,
2014/07/20- 16:19:00,,
2014/07/20- 16:19:00,,
2014/07/20- 16:19:00,,
2014/07/20- 16:20:00,,
2014/07/20- 16:21:30,,
2014/07/20- 16:21:50,,
2014/07/20- 16:22:00,,
2014/07/20- 16:26:00,,
2014/07/20- 16:26:00,,
2014/07/20- 16:27:00,,
2014/07/20- 16:27:00,,
2014/07/20- 16:28:00,,
2014/07/20- 16:31:00,,
2014/07/20- 16:33:00,,
2014/07/20- 16:34:00,,
2014/07/20- 16:34:20,,
2014/07/20- 16:35:00,,
2014/07/20- 16:35:00,,
2014/07/20- 16:36:00,,
2014/07/20- 16:38:00,,
2014/07/20- 16:39:00,,
2014/07/20- 16:39:00,,
2014/07/20- 16:40:00,,
2014/07/20- 16:41:00,,
2014/07/20- 16:41:00,,
2014/07/20- 16:42:00,,
2014/07/20- 16:42:00,,
2014/07/20- 16:42:00,,
2014/07/20- 16:42:00,,
2014/07/20- 16:42:00,,
2014/07/20- 16:43:00,,
2014/07/20- 16:43:00,,
2014/07/20- 16:43:00,,
2014/07/20- 16:44:00,,
2014/07/20- 16:44:00,,
2014/07/20- 16:44:00,,
2014/07/20- 16:44:00,,
2014/07/20- 16:44:00,,
2014/07/20- 16:44:00,,
2014/07/20- 16:44:00,,
2014/07/20- 16:45:00,,
2014/07/20- 16:45:00,,
2014/07/20- 16:45:00,,
2014/07/20- 16:46:00,,
2014/07/20- 16:46:00,,
2014/07/20- 16:47:00,,
2014/07/20- 16:47:00,,
2014/07/20- 16:48:00,,
2014/07/20- 16:48:00,,
2014/07/20- 16:48:00,,
2014/07/20- 16:49:00,,
2014/07/20- 16:49:00,,
2014/07/20- 16:49:00,,
2014/07/20- 16:49:00,,
2014/07/20- 16:49:00,,
2014/07/20- 16:49:00,,
2014/07/20- 16:50:00,,
2014/07/20- 16:50:00,,
2014/07/20- 16:50:00,,
2014/07/20- 16:50:00,,
2014/07/20- 16:51:00,,
2014/07/20- 16:51:00,,
2014/07/20- 16:52:00,,
2014/07/20- 16:53:00,,
2014/07/20- 16:54:00,,
2014/07/20- 16:54:00,,
2014/07/20- 16:58:00,,
2014/07/20- 16:58:00,,
2014/07/20- 16:58:00,,
2014/07/20- 17:00:00,,
2014/07/20- 17:00:00,,
2014/07/20- 17:00:00,,
2014/07/20- 17:00:00,,
2014/07/20- 17:00:00,,
2014/07/20- 17:00:00,,
2014/07/20- 17:00:00,,
2014/07/20- 17:01:00,,
2014/07/20- 17:01:00,,
2014/07/20- 17:01:00,,
2014/07/20- 17:01:00,,
2014/07/20- 17:01:00,,
2014/07/20- 17:01:00,,
2014/07/20- 17:01:00,,
2014/07/20- 17:01:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:02:00,,
2014/07/20- 17:03:00,,
2014/07/20- 17:03:00,,
2014/07/20- 17:03:00,,
2014/07/20- 17:03:00,,
2014/07/20- 17:11:39,,
2014/07/20- 17:12:50,,
2014/07/20- 17:13:03,,
2014/07/20- 17:13:09,,
2014/07/20- 17:13:21,,
2014/07/20- 17:13:27,,
2014/07/20- 17:13:36,,
2014/07/20- 17:13:00,,
2014/07/20- 17:13:00,,
2014/07/20- 17:14:03,,
2014/07/20- 17:14:25,,
2014/07/20- 17:14:34,,
2014/07/20- 17:14:40,,
2014/07/20- 17:14:46,,
2014/07/20- 17:14:49,,
2014/07/20- 17:14:55,,
2014/07/20- 17:15:39,,
2014/07/20- 17:15:39,,
2014/07/20- 17:15:39,,
2014/07/20- 17:15:39,,
2014/07/20- 17:15:39,,
2014/07/20- 17:15:39,,
2014/07/20- 17:15:49,,
2014/07/20- 17:15:59,,
2014/07/20- 17:16:13,,
2014/07/20- 17:16:19,,
2014/07/20- 17:16:30,,
2014/07/20- 17:16:45,,
2014/07/20- 17:16:48,,
2014/07/20- 17:16:52,,
2014/07/20- 17:17:06,,
2014/07/20- 17:17:19,,
2014/07/20- 17:17:28,,
