2014/07/20- 12:00:31,2014/7/20,12:00:23,34.08298334,130.1823167
2014/07/20- 12:01:01,2014/7/20,12:00:51,34.08433333,130.1836333
2014/07/20- 12:01:07,2014/7/20,12:01:20,34.08568332,130.1849667
2014/07/20- 12:01:27,2014/7/20,12:01:20,34.08568332,130.1849667
2014/07/20- 12:01:57,2014/7/20,12:01:52,34.08704999,130.1862666
2014/07/20- 12:02:08,2014/7/20,12:02:21,34.0883833,130.1876166
2014/07/20- 12:02:30,2014/7/20,12:02:21,34.0883833,130.1876166
2014/07/20- 12:03:08,2014/7/20,12:03:22,34.09110004,130.1902334
2014/07/20- 12:03:25,2014/7/20,12:03:22,34.09110004,130.1902334
2014/07/20- 12:03:42,2014/7/20,12:03:50,34.09246663,130.19155
2014/07/20- 12:04:06,2014/7/20,12:03:50,34.09246663,130.19155
2014/07/20- 12:04:24,2014/7/20,12:04:23,34.0938167,130.1928833
2014/07/20- 12:04:39,2014/7/20,12:04:51,34.09516669,130.1942167
2014/07/20- 12:04:50,2014/7/20,12:04:51,34.09516669,130.1942167
2014/07/20- 12:04:29,2014/7/20,12:04:23,34.0938167,130.1928833
2014/07/20- 12:04:40,2014/7/20,12:04:51,34.09516669,130.1942167
2014/07/20- 12:04:49,2014/7/20,12:04:51,34.09516669,130.1942167
2014/07/20- 12:05:04,2014/7/20,12:04:51,34.09516669,130.1942167
2014/07/20- 12:05:27,2014/7/20,12:05:19,34.09655004,130.19555
2014/07/20- 12:06:43,2014/7/20,12:06:53,34.10113335,130.1999667
2014/07/20- 12:06:47,2014/7/20,12:06:53,34.10113335,130.1999667
2014/07/20- 12:06:55,2014/7/20,12:06:53,34.10113335,130.1999667
2014/07/20- 12:07:03,2014/7/20,12:06:53,34.10113335,130.1999667
2014/07/20- 12:07:26,2014/7/20,12:07:21,34.10204999,130.20085
2014/07/20- 12:07:37,2014/7/20,12:07:50,34.10341666,130.2022167
2014/07/20- 12:07:45,2014/7/20,12:07:50,34.10341666,130.2022167
2014/07/20- 12:07:51,2014/7/20,12:07:50,34.10341666,130.2022167
2014/07/20- 12:07:59,2014/7/20,12:07:50,34.10341666,130.2022167
2014/07/20- 12:08:09,2014/7/20,12:08:22,34.10480001,130.20355
2014/07/20- 12:08:16,2014/7/20,12:08:22,34.10480001,130.20355
