,,lat.,lon.
2014/7/20,9:17:21,33.62976663,130.3574667
2014/7/20,9:17:53,33.63053332,130.3556667
2014/7/20,9:18:22,33.63131669,130.35385
2014/7/20,9:18:50,33.63206671,130.3520167
2014/7/20,9:19:22,33.63280004,130.3501833
2014/7/20,9:19:50,33.63358333,130.34835
2014/7/20,9:20:22,33.6343667,130.3465
2014/7/20,9:20:50,33.63514999,130.3446667
2014/7/20,9:21:22,33.63591668,130.3428333
2014/7/20,9:21:51,33.63666669,130.3410167
2014/7/20,9:22:23,33.6374333,130.3392
2014/7/20,9:22:51,33.63821668,130.3374
2014/7/20,9:23:20,33.63896669,130.3355834
2014/7/20,9:23:52,33.6397167,130.33375
2014/7/20,9:24:21,33.64043335,130.3319333
2014/7/20,9:24:53,33.64113333,130.3300833
2014/7/20,9:25:21,33.6418333,130.32825
2014/7/20,9:25:50,33.64256663,130.3264167
2014/7/20,9:26:22,33.64328337,130.3245833
2014/7/20,9:26:50,33.64400002,130.32275
2014/7/20,9:27:22,33.64471667,130.3209166
2014/7/20,9:27:51,33.64541665,130.3190667
2014/7/20,9:28:23,33.6461167,130.3172
2014/7/20,9:28:51,33.64681668,130.3153334
2014/7/20,9:29:20,33.64751665,130.3134833
2014/7/20,9:29:52,33.64820003,130.3116167
2014/7/20,9:30:21,33.64888332,130.30975
2014/7/20,9:30:49,33.64958338,130.3078834
2014/7/20,9:31:21,33.65026667,130.3060166
2014/7/20,9:31:53,33.65093336,130.30415
2014/7/20,9:32:21,33.65161666,130.3022833
2014/7/20,9:32:50,33.65228335,130.30045
2014/7/20,9:33:22,33.65296665,130.2986167
2014/7/20,9:33:50,33.65363334,130.2967834
2014/7/20,9:34:23,33.65431664,130.29495
2014/7/20,9:34:51,33.65496665,130.2931
2014/7/20,9:35:23,33.65563335,130.2912333
2014/7/20,9:35:51,33.65628337,130.2893667
2014/7/20,9:36:20,33.6569167,130.2875
2014/7/20,9:36:52,33.65761667,130.28565
2014/7/20,9:37:21,33.65868336,130.2841166
2014/7/20,9:37:49,33.66011666,130.2830334
2014/7/20,9:38:21,33.66164996,130.2821166
2014/7/20,9:38:50,33.66316667,130.2812167
2014/7/20,9:39:21,33.66469997,130.2803333
2014/7/20,9:39:50,33.66621668,130.2794167
2014/7/20,9:40:22,33.6677167,130.2785
2014/7/20,9:40:50,33.66921664,130.27755
2014/7/20,9:41:22,33.67069999,130.2766
2014/7/20,9:41:51,33.67218333,130.2756333
2014/7/20,9:42:23,33.67370004,130.2746833
2014/7/20,9:42:51,33.67519998,130.27375
2014/7/20,9:43:20,33.67671669,130.2728167
2014/7/20,9:43:52,33.67823331,130.2719
2014/7/20,9:44:21,33.67978337,130.2710667
2014/7/20,9:44:49,33.68135003,130.2702334
2014/7/20,9:45:21,33.68288334,130.2694
2014/7/20,9:45:50,33.68445,130.26855
2014/7/20,9:46:22,33.68599998,130.2677167
2014/7/20,9:46:51,33.68754996,130.2668667
2014/7/20,9:47:23,33.6891333,130.2660167
2014/7/20,9:47:51,33.69068337,130.2652
2014/7/20,9:48:19,33.69225003,130.26435
2014/7/20,9:48:52,33.69383337,130.26355
2014/7/20,9:49:20,33.69540003,130.26275
2014/7/20,9:49:52,33.69705001,130.2622167
2014/7/20,9:50:21,33.69875003,130.2619
2014/7/20,9:50:49,33.70043336,130.2616
2014/7/20,9:51:22,33.7021333,130.2613667
2014/7/20,9:51:50,33.70381664,130.2610333
2014/7/20,9:52:23,33.70549997,130.2607166
2014/7/20,9:52:51,33.70715003,130.2604834
2014/7/20,9:53:20,33.70876665,130.26025
2014/7/20,9:53:52,33.70876665,130.26025
2014/7/20,9:54:20,33.71251663,130.2596833
2014/7/20,9:54:52,33.71358331,130.2595167
2014/7/20,9:55:21,33.71518333,130.2593
2014/7/20,9:55:49,33.71683331,130.2590667
2014/7/20,9:56:22,33.71848337,130.2588167
2014/7/20,9:56:50,33.72013335,130.2585834
2014/7/20,9:57:23,33.72181669,130.2583166
2014/7/20,9:57:51,33.72348335,130.2580667
2014/7/20,9:58:19,33.72515,130.2577667
2014/7/20,9:58:52,33.72515,130.2577667
2014/7/20,9:59:20,33.7290667,130.2570833
2014/7/20,9:59:52,33.73020002,130.2569
2014/7/20,10:00:20,33.73188335,130.2566
2014/7/20,10:00:53,33.73356669,130.2563
2014/7/20,10:01:21,33.73525003,130.2561
2014/7/20,10:01:50,33.73693337,130.2558834
2014/7/20,10:02:22,33.7386167,130.2556667
2014/7/20,10:02:50,33.74028336,130.2554
2014/7/20,10:03:23,33.74028336,130.2554
2014/7/20,10:03:51,33.74421665,130.2548
2014/7/20,10:04:20,33.74533329,130.2546167
2014/7/20,10:04:52,33.74703331,130.2543
2014/7/20,10:05:20,33.74873333,130.2540166
2014/7/20,10:05:53,33.75043334,130.2537667
2014/7/20,10:06:21,33.75043334,130.2537667
2014/7/20,10:06:49,33.7544,130.2531334
2014/7/20,10:07:21,33.75551663,130.2529666
2014/7/20,10:07:49,33.75719997,130.2527334
2014/7/20,10:08:22,33.75889999,130.2524833
2014/7/20,10:08:50,33.76060001,130.2522667
2014/7/20,10:09:23,33.76228334,130.252
2014/7/20,10:09:50,33.76396668,130.25175
2014/7/20,10:10:23,33.76565002,130.2515
2014/7/20,10:10:51,33.76735004,130.2512
2014/7/20,10:11:19,33.76903337,130.2509334
2014/7/20,10:11:52,33.77070003,130.25065
2014/7/20,10:12:20,33.77239997,130.2504
2014/7/20,10:12:53,33.7740833,130.2501167
2014/7/20,10:13:21,33.77576664,130.2498166
2014/7/20,10:13:49,33.77744998,130.2495667
2014/7/20,10:14:22,33.77915,130.2493167
2014/7/20,10:14:50,33.78085001,130.2490334
2014/7/20,10:15:23,33.78085001,130.2490334
2014/7/20,10:15:51,33.78485003,130.2487
2014/7/20,10:16:19,33.78600002,130.24865
2014/7/20,10:16:52,33.78773332,130.2485334
2014/7/20,10:17:20,33.78945001,130.2484167
2014/7/20,10:17:53,33.78945001,130.2484167
2014/7/20,10:18:21,33.79338331,130.2480833
2014/7/20,10:18:49,33.79450003,130.2480167
2014/7/20,10:19:22,33.79618336,130.2479
2014/7/20,10:19:50,33.7978667,130.24775
2014/7/20,10:20:23,33.79953336,130.2476333
2014/7/20,10:20:51,33.8012167,130.2475333
2014/7/20,10:21:20,33.80290003,130.2474333
2014/7/20,10:21:52,33.80458337,130.2474
2014/7/20,10:22:20,33.80623335,130.2477834
2014/7/20,10:22:53,33.80786665,130.24825
2014/7/20,10:23:21,33.80948335,130.2487334
2014/7/20,10:23:50,33.81109997,130.2492167
2014/7/20,10:24:22,33.81273335,130.2496333
2014/7/20,10:24:51,33.81273335,130.2496333
2014/7/20,10:25:19,33.81598335,130.2505833
2014/7/20,10:25:52,33.81598335,130.2505833
2014/7/20,10:26:20,33.81976669,130.2517333
2014/7/20,10:26:53,33.82086664,130.2520333
2014/7/20,10:27:21,33.82086664,130.2520333
2014/7/20,10:27:49,33.82470002,130.2529334
2014/7/20,10:28:22,33.82579998,130.2528833
2014/7/20,10:28:50,33.82746664,130.2528167
2014/7/20,10:29:23,33.82914998,130.2527167
2014/7/20,10:29:51,33.83084999,130.2526167
2014/7/20,10:30:20,33.83253333,130.2525167
2014/7/20,10:30:52,33.83418331,130.2521667
2014/7/20,10:31:21,33.83418331,130.2521667
2014/7/20,10:31:53,33.83689997,130.2499166
2014/7/20,10:32:21,33.83826664,130.2486666
2014/7/20,10:32:50,33.83963331,130.2473834
2014/7/20,10:33:22,33.84103334,130.2461333
2014/7/20,10:33:51,33.84240001,130.2448667
2014/7/20,10:34:19,33.84378335,130.2435667
2014/7/20,10:34:52,33.8451667,130.2422666
2014/7/20,10:35:20,33.84658333,130.241
2014/7/20,10:35:53,33.84658333,130.241
2014/7/20,10:36:21,33.84983333,130.238
2014/7/20,10:36:49,33.85078333,130.2371667
2014/7/20,10:37:22,33.85218336,130.2358666
2014/7/20,10:37:50,33.85355003,130.2345333
2014/7/20,10:38:23,33.85496666,130.23325
2014/7/20,10:38:51,33.85635001,130.23195
2014/7/20,10:39:20,33.85776663,130.2306667
2014/7/20,10:39:52,33.85914998,130.2293334
2014/7/20,10:40:21,33.85914998,130.2293334
2014/7/20,10:40:49,33.86198332,130.2267667
2014/7/20,10:41:22,33.86341671,130.2255167
2014/7/20,10:41:50,33.86486669,130.2242667
2014/7/20,10:42:23,33.86628332,130.223
2014/7/20,10:42:51,33.86771671,130.2217333
2014/7/20,10:43:19,33.86916669,130.2204833
2014/7/20,10:43:52,33.87058332,130.2192
2014/7/20,10:44:20,33.8720333,130.2179333
2014/7/20,10:44:53,33.87346669,130.21665
2014/7/20,10:45:21,33.8749,130.2153834
2014/7/20,10:45:50,33.87634998,130.2141
2014/7/20,10:46:22,33.87778337,130.2128333
2014/7/20,10:46:50,33.87925004,130.2115833
2014/7/20,10:47:23,33.88070002,130.2103334
2014/7/20,10:47:51,33.88215001,130.2090834
2014/7/20,10:48:19,33.88358331,130.2078167
2014/7/20,10:48:52,33.8850167,130.2065667
2014/7/20,10:49:20,33.88646669,130.2053167
2014/7/20,10:49:53,33.88791667,130.2040667
2014/7/20,10:50:21,33.88934998,130.2028
2014/7/20,10:50:50,33.89078337,130.2015334
2014/7/20,10:51:22,33.89221667,130.2002834
2014/7/20,10:51:51,33.8936333,130.1990334
2014/7/20,10:52:19,33.89506669,130.1977667
2014/7/20,10:52:52,33.89648331,130.1965167
2014/7/20,10:53:20,33.89790002,130.1952833
2014/7/20,10:53:53,33.89926669,130.19405
2014/7/20,10:54:21,33.90065004,130.1927833
2014/7/20,10:54:50,33.90204999,130.1915166
2014/7/20,10:55:22,33.90345002,130.1902667
2014/7/20,10:55:51,33.90484996,130.1890167
2014/7/20,10:56:19,33.90623331,130.18775
2014/7/20,10:56:52,33.90623331,130.18775
2014/7/20,10:57:20,33.90949999,130.1848
2014/7/20,10:57:53,33.90949999,130.1848
2014/7/20,10:58:21,33.91181666,130.1827
2014/7/20,10:58:49,33.91321669,130.1814333
2014/7/20,10:59:22,33.91459996,130.1801667
2014/7/20,10:59:50,33.91599999,130.1789333
2014/7/20,11:00:23,33.91736666,130.1776833
2014/7/20,11:00:51,33.91875001,130.1764333
2014/7/20,11:01:20,33.92013336,130.1751833
2014/7/20,11:01:52,33.92151671,130.17395
2014/7/20,11:02:21,33.92289997,130.1727
2014/7/20,11:02:49,33.9243,130.17145
2014/7/20,11:03:22,33.9243,130.17145
2014/7/20,11:03:50,33.92753332,130.1685
2014/7/20,11:04:23,33.92846664,130.1676667
2014/7/20,11:04:51,33.92984999,130.1663667
2014/7/20,11:05:19,33.92984999,130.1663667
2014/7/20,11:05:52,33.93308331,130.1633834
2014/7/20,11:06:20,33.93400004,130.1625334
2014/7/20,11:06:53,33.93539999,130.1612667
2014/7/20,11:07:21,33.93678334,130.1600167
2014/7/20,11:07:49,33.93818337,130.1587667
2014/7/20,11:08:22,33.93956663,130.1575
2014/7/20,11:08:50,33.94094998,130.1562334
2014/7/20,11:09:23,33.94231665,130.1549834
2014/7/20,11:09:51,33.9437,130.1537334
2014/7/20,11:10:20,33.94508335,130.1525
2014/7/20,11:10:52,33.9464667,130.1512667
2014/7/20,11:11:21,33.94783337,130.15
2014/7/20,11:11:49,33.94920004,130.14875
2014/7/20,11:12:22,33.95056671,130.1474833
2014/7/20,11:12:50,33.95193337,130.1461834
2014/7/20,11:13:23,33.95329996,130.1449167
2014/7/20,11:13:51,33.95468331,130.1436334
2014/7/20,11:14:20,33.95604998,130.1423667
2014/7/20,11:14:52,33.95743333,130.1410666
2014/7/20,11:15:21,33.95878332,130.13975
2014/7/20,11:15:49,33.96018335,130.1384833
2014/7/20,11:16:22,33.96155002,130.1371833
2014/7/20,11:16:50,33.96293337,130.1359
2014/7/20,11:17:23,33.96431663,130.1346167
2014/7/20,11:17:51,33.96569998,130.13335
2014/7/20,11:18:20,33.96706665,130.1320667
2014/7/20,11:18:52,33.96843332,130.1307833
2014/7/20,11:19:21,33.96843332,130.1307833
2014/7/20,11:19:53,33.97165004,130.1278
2014/7/20,11:20:21,33.97256669,130.12695
2014/7/20,11:20:50,33.97393336,130.12565
2014/7/20,11:21:22,33.9753333,130.1243833
2014/7/20,11:21:51,33.97673333,130.1231166
2014/7/20,11:22:19,33.97811668,130.1218167
2014/7/20,11:22:52,33.97950003,130.1205333
2014/7/20,11:23:20,33.98089997,130.1192667
2014/7/20,11:23:53,33.98089997,130.1192667
2014/7/20,11:24:21,33.98413329,130.1162834
2014/7/20,11:24:49,33.98505002,130.1154334
2014/7/20,11:25:22,33.98643337,130.1141333
2014/7/20,11:25:50,33.98781664,130.11285
2014/7/20,11:26:23,33.98921667,130.11155
2014/7/20,11:26:51,33.9906167,130.1102667
2014/7/20,11:27:20,33.99199996,130.1089833
2014/7/20,11:27:52,33.99339999,130.1076834
2014/7/20,11:28:21,33.9948167,130.1064334
2014/7/20,11:28:49,33.99643332,130.1057834
2014/7/20,11:29:22,33.99811666,130.1060167
2014/7/20,11:29:50,33.99961668,130.1069167
2014/7/20,11:30:23,34.00106667,130.108
2014/7/20,11:30:51,34.00248329,130.1091
2014/7/20,11:31:20,34.00391668,130.1101834
2014/7/20,11:31:52,34.00533331,130.1113167
2014/7/20,11:32:21,34.00675002,130.11245
2014/7/20,11:32:49,34.00818332,130.1135667
2014/7/20,11:33:22,34.00818332,130.1135667
2014/7/20,11:33:50,34.01153332,130.1161333
2014/7/20,11:34:22,34.01246664,130.1169
2014/7/20,11:34:51,34.01384999,130.1181167
2014/7/20,11:35:19,34.01519998,130.11935
2014/7/20,11:35:52,34.01654997,130.1205667
2014/7/20,11:36:20,34.01791664,130.1218
2014/7/20,11:36:53,34.01928331,130.1230166
2014/7/20,11:37:21,34.02066666,130.1242167
2014/7/20,11:37:50,34.02205001,130.1254
2014/7/20,11:38:22,34.02341668,130.1266167
2014/7/20,11:38:51,34.02476666,130.1278833
2014/7/20,11:39:19,34.02611665,130.1291333
2014/7/20,11:39:52,34.02746664,130.1303666
2014/7/20,11:40:20,34.02883331,130.1316
2014/7/20,11:40:53,34.03019998,130.1328334
2014/7/20,11:41:21,34.03156665,130.1340667
2014/7/20,11:41:50,34.03293332,130.1352833
2014/7/20,11:42:22,34.03429999,130.1365167
2014/7/20,11:42:51,34.0356333,130.1377834
2014/7/20,11:43:19,34.03696669,130.1391
2014/7/20,11:43:52,34.0383,130.1403667
2014/7/20,11:44:20,34.03961663,130.14165
2014/7/20,11:44:52,34.0409833,130.1428667
2014/7/20,11:45:21,34.04233337,130.1441
2014/7/20,11:45:49,34.04369996,130.1453334
2014/7/20,11:46:22,34.04508331,130.1465667
2014/7/20,11:46:50,34.0464333,130.1478
2014/7/20,11:47:23,34.04779997,130.1490333
2014/7/20,11:47:51,34.04915004,130.1503
2014/7/20,11:48:20,34.05050003,130.1515833
2014/7/20,11:48:52,34.0518667,130.1528333
2014/7/20,11:49:21,34.05323337,130.1540833
2014/7/20,11:49:49,34.05461663,130.1553166
2014/7/20,11:50:22,34.05461663,130.1553166
2014/7/20,11:50:50,34.05778332,130.1582
2014/7/20,11:51:23,34.05869996,130.1590333
2014/7/20,11:51:51,34.06008331,130.1603
2014/7/20,11:52:19,34.0614333,130.1615667
2014/7/20,11:52:52,34.06276669,130.1628666
2014/7/20,11:53:20,34.0641,130.1641833
2014/7/20,11:53:53,34.06543331,130.1654834
2014/7/20,11:54:21,34.0667833,130.1667334
2014/7/20,11:54:50,34.06813337,130.1680166
2014/7/20,11:55:22,34.06948336,130.1693167
2014/7/20,11:55:51,34.07085003,130.1706
2014/7/20,11:56:19,34.07216666,130.1719333
2014/7/20,11:56:52,34.07348329,130.1732833
2014/7/20,11:57:20,34.07480001,130.1745667
2014/7/20,11:57:52,34.07616667,130.17585
2014/7/20,11:58:21,34.07755002,130.1771167
2014/7/20,11:58:49,34.07891669,130.1784
2014/7/20,11:59:22,34.08028336,130.1796833
2014/7/20,11:59:50,34.08163335,130.181
2014/7/20,12:00:23,34.08298334,130.1823167
2014/7/20,12:00:51,34.08433333,130.1836333
2014/7/20,12:01:20,34.08568332,130.1849667
2014/7/20,12:01:52,34.08704999,130.1862666
2014/7/20,12:02:21,34.0883833,130.1876166
2014/7/20,12:02:49,34.08974997,130.1889167
2014/7/20,12:03:22,34.09110004,130.1902334
2014/7/20,12:03:50,34.09246663,130.19155
2014/7/20,12:04:23,34.0938167,130.1928833
2014/7/20,12:04:51,34.09516669,130.1942167
2014/7/20,12:05:19,34.09655004,130.19555
2014/7/20,12:05:52,34.09791671,130.1968666
2014/7/20,12:06:20,34.09791671,130.1968666
2014/7/20,12:06:53,34.10113335,130.1999667
2014/7/20,12:07:21,34.10204999,130.20085
2014/7/20,12:07:50,34.10341666,130.2022167
2014/7/20,12:08:22,34.10480001,130.20355
2014/7/20,12:08:51,34.10618336,130.2048834
2014/7/20,12:09:19,34.10755003,130.2062333
2014/7/20,12:09:52,34.10893329,130.2075667
2014/7/20,12:10:20,34.11028337,130.20895
2014/7/20,12:10:53,34.11166663,130.2102833
2014/7/20,12:11:21,34.11304998,130.2116333
2014/7/20,12:11:50,34.11445001,130.2129667
2014/7/20,12:12:22,34.11585004,130.2143
2014/7/20,12:12:51,34.11723331,130.21565
2014/7/20,12:13:19,34.11861666,130.2169833
2014/7/20,12:13:52,34.12001668,130.2183167
2014/7/20,12:14:20,34.12140003,130.2196333
2014/7/20,12:14:52,34.12281666,130.2209666
2014/7/20,12:15:21,34.12418333,130.2223333
2014/7/20,12:15:49,34.12558336,130.2236667
2014/7/20,12:16:22,34.1269833,130.2249833
2014/7/20,12:16:50,34.1269833,130.2249833
2014/7/20,12:17:23,34.1302333,130.2281
2014/7/20,12:17:51,34.13115003,130.2289833
2014/7/20,12:18:20,34.1325333,130.2303166
2014/7/20,12:18:52,34.13389997,130.2316833
2014/7/20,12:19:21,34.13528332,130.2329833
2014/7/20,12:19:49,34.13666666,130.2343167
2014/7/20,12:20:22,34.13805001,130.23565
2014/7/20,12:20:50,34.13944996,130.237
2014/7/20,12:21:23,34.14083331,130.2383667
2014/7/20,12:21:51,34.14219998,130.2397167
2014/7/20,12:22:19,34.14360001,130.24105
2014/7/20,12:22:52,34.14498336,130.2423666
2014/7/20,12:23:20,34.14498336,130.2423666
2014/7/20,12:23:53,34.14826663,130.24545
2014/7/20,12:24:21,34.14918336,130.24635
2014/7/20,12:24:50,34.15058331,130.2477
2014/7/20,12:25:22,34.15196666,130.2490334
2014/7/20,12:25:51,34.15196666,130.2490334
2014/7/20,12:26:19,34.15511666,130.2522333
2014/7/20,12:26:52,34.15601671,130.25315
2014/7/20,12:27:20,34.1573667,130.2545333
2014/7/20,12:27:53,34.15871669,130.2559167
2014/7/20,12:28:21,34.16005,130.2573167
2014/7/20,12:28:49,34.16139998,130.2586834
2014/7/20,12:29:22,34.16273329,130.2600667
2014/7/20,12:29:50,34.16408337,130.2614334
2014/7/20,12:30:23,34.16543336,130.2628
2014/7/20,12:30:51,34.1668333,130.2640666
2014/7/20,12:31:20,34.16823333,130.26535
2014/7/20,12:31:52,34.16965004,130.2666333
2014/7/20,12:32:21,34.16965004,130.2666333
2014/7/20,12:32:49,34.17245002,130.2692166
2014/7/20,12:33:22,34.17384996,130.2705167
2014/7/20,12:33:50,34.17523331,130.2718167
2014/7/20,12:34:23,34.17663334,130.2731167
2014/7/20,12:34:51,34.17803337,130.2744167
2014/7/20,12:35:19,34.17943331,130.2757166
2014/7/20,12:35:52,34.18081666,130.2770167
2014/7/20,12:36:20,34.18218333,130.2783
2014/7/20,12:36:53,34.18356668,130.2795834
2014/7/20,12:37:21,34.18495003,130.2808666
2014/7/20,12:37:50,34.1863333,130.2821667
2014/7/20,12:38:22,34.18773333,130.2834334
2014/7/20,12:38:51,34.18773333,130.2834334
2014/7/20,12:39:19,34.1905167,130.28605
2014/7/20,12:39:52,34.19189997,130.28735
2014/7/20,12:40:20,34.19328332,130.2886333
2014/7/20,12:40:53,34.19466667,130.2899167
2014/7/20,12:41:21,34.19605002,130.2912
2014/7/20,12:41:49,34.19743337,130.2925167
2014/7/20,12:42:22,34.19878336,130.2938167
2014/7/20,12:42:50,34.20015003,130.2951166
2014/7/20,12:43:23,34.20154997,130.2963833
2014/7/20,12:43:51,34.20293332,130.29765
2014/7/20,12:44:19,34.20433335,130.2988834
2014/7/20,12:44:52,34.2057167,130.3001833
2014/7/20,12:45:20,34.20711664,130.30145
2014/7/20,12:45:53,34.20849999,130.3027167
2014/7/20,12:46:21,34.20990002,130.3040333
2014/7/20,12:46:50,34.21128337,130.3053167
2014/7/20,12:47:22,34.21266664,130.3066334
2014/7/20,12:47:51,34.21406667,130.3079
2014/7/20,12:48:23,34.2154667,130.3091833
2014/7/20,12:48:51,34.21686664,130.31045
2014/7/20,12:49:20,34.21828335,130.3117167
2014/7/20,12:49:52,34.21969998,130.31295
2014/7/20,12:50:20,34.21969998,130.31295
2014/7/20,12:50:52,34.2230167,130.3159
2014/7/20,12:51:20,34.22393334,130.31675
2014/7/20,12:51:53,34.22531669,130.3180667
2014/7/20,12:52:21,34.22671664,130.31935
2014/7/20,12:52:53,34.22809999,130.32065
2014/7/20,12:53:21,34.22948333,130.3219666
2014/7/20,12:53:50,34.23086668,130.3232834
2014/7/20,12:54:22,34.23225003,130.3245667
2014/7/20,12:54:50,34.2336333,130.3258667
2014/7/20,12:55:23,34.23501665,130.3271333
2014/7/20,12:55:50,34.23643336,130.3283666
2014/7/20,12:56:23,34.2379333,130.3293834
2014/7/20,12:56:51,34.23935001,130.3305833
2014/7/20,12:57:20,34.24073336,130.3318166
2014/7/20,12:57:52,34.2421333,130.3330667
2014/7/20,12:58:21,34.24349997,130.3343333
2014/7/20,12:58:53,34.2449,130.3355667
2014/7/20,12:59:21,34.24628335,130.3368
2014/7/20,12:59:49,34.2476667,130.3380333
2014/7/20,13:00:22,34.24904997,130.3393
2014/7/20,13:00:50,34.25038336,130.3405
2014/7/20,13:01:22,34.25165003,130.34165
2014/7/20,13:01:51,34.25290002,130.3427833
2014/7/20,13:02:19,34.25411666,130.3439
2014/7/20,13:02:51,34.25533338,130.3450333
2014/7/20,13:03:20,34.25655001,130.34615
2014/7/20,13:03:52,34.25778332,130.3472333
2014/7/20,13:04:21,34.25903331,130.3483333
2014/7/20,13:04:53,34.26026663,130.3494333
2014/7/20,13:05:21,34.26151671,130.3505333
2014/7/20,13:05:49,34.2627667,130.3516167
2014/7/20,13:06:22,34.26401669,130.3526834
2014/7/20,13:06:50,34.26526668,130.3537667
2014/7/20,13:07:23,34.26648332,130.3548333
2014/7/20,13:07:51,34.26765,130.3558333
2014/7/20,13:08:19,34.26871668,130.3567333
2014/7/20,13:08:52,34.26965,130.3575333
2014/7/20,13:09:20,34.27043337,130.3582167
2014/7/20,13:09:53,34.27109999,130.3588167
2014/7/20,13:10:21,34.27168337,130.3593333
2014/7/20,13:10:50,34.27220003,130.3597834
2014/7/20,13:11:22,34.27264997,130.3602167
2014/7/20,13:11:51,34.27305004,130.3606167
2014/7/20,13:12:19,34.27345002,130.3609667
2014/7/20,13:12:52,34.27381665,130.3612667
2014/7/20,13:13:20,34.27414999,130.3615667
